t;w;x;y;z;ax;ay;az
16455;0.03;-0.26;-0.97;-0.02;579;138;-8885
16485;0.03;-0.26;-0.97;-0.02;546;200;-8856
16507;0.03;-0.26;-0.97;-0.02;495;266;-8860
16530;0.03;-0.26;-0.97;-0.02;447;310;-8885
16555;0.03;-0.26;-0.97;-0.02;385;326;-8899
16580;0.03;-0.26;-0.97;-0.02;338;327;-8909
16602;0.03;-0.26;-0.97;-0.02;314;316;-8902
16625;0.03;-0.26;-0.97;-0.02;327;316;-8879
16651;0.03;-0.26;-0.97;-0.02;368;329;-8849
16676;0.03;-0.26;-0.97;-0.02;402;334;-8826
16700;0.03;-0.26;-0.97;-0.02;421;322;-8813
16723;0.03;-0.26;-0.97;-0.02;414;295;-8820
16763;0.03;-0.26;-0.97;-0.02;388;264;-8846
16794;0.01;-0.26;-0.96;-0.02;297;294;-8937
16819;0.01;-0.26;-0.96;-0.02;265;250;-8928
16842;0.01;-0.26;-0.96;-0.02;234;232;-8901
16867;0.01;-0.26;-0.96;-0.02;219;241;-8879
16890;0.01;-0.26;-0.97;-0.02;225;265;-8879
16914;0.01;-0.26;-0.97;-0.02;225;275;-8885
16938;0.01;-0.26;-0.97;-0.02;213;275;-8904
16962;0.01;-0.26;-0.96;-0.02;154;337;-8906
16986;0.01;-0.26;-0.96;-0.02;87;434;-8863
17010;0.01;-0.26;-0.96;-0.02;22;530;-8886
17034;0.00;-0.26;-0.96;-0.02;-58;591;-8989
17060;0.00;-0.26;-0.96;-0.02;-137;615;-9107
17085;0.00;-0.26;-0.96;-0.02;-184;591;-9193
17110;0.00;-0.27;-0.96;-0.02;-206;555;-9218
17134;0.00;-0.27;-0.96;-0.02;-192;516;-9208
17156;0.00;-0.27;-0.96;-0.02;-141;462;-9142
17181;0.00;-0.27;-0.96;-0.02;-67;385;-8900
17214;0.00;-0.27;-0.96;-0.03;172;439;-8916
17237;0.00;-0.27;-0.96;-0.03;167;400;-8910
17261;0.00;-0.27;-0.96;-0.03;144;387;-8911
17284;0.00;-0.27;-0.96;-0.03;116;418;-8923
17310;0.00;-0.27;-0.96;-0.03;96;451;-8931
17334;0.00;-0.27;-0.96;-0.03;93;458;-8924
