t;w;x;y;z;ax;ay;az
12779;0.00;0.04;-1.00;0.00;54;-52;-8695
12798;0.00;0.04;-1.00;0.00;54;-52;-8691
12815;0.00;0.04;-1.00;0.00;58;-51;-8696
12831;0.00;0.04;-1.00;0.00;55;-53;-8696
12849;0.00;0.04;-1.00;0.00;53;-54;-8694
12871;0.00;0.04;-1.00;0.00;50;-54;-8695
12887;0.00;0.04;-1.00;0.00;50;-56;-8696
12903;0.00;0.04;-1.00;0.00;53;-56;-8699
12930;0.00;0.04;-1.00;0.00;50;-58;-8696
12948;0.00;0.04;-1.00;0.00;50;-57;-8707
12964;0.00;0.04;-1.00;0.00;51;-57;-8707
12981;0.00;0.04;-1.00;0.00;48;-57;-8700
12999;0.00;0.04;-1.00;0.00;48;-56;-8702
13018;0.00;0.04;-1.00;0.00;50;-54;-8703
13034;0.00;0.04;-1.00;0.00;51;-54;-8702
13049;0.00;0.04;-1.00;0.00;55;-46;-8706
13069;0.00;0.04;-1.00;0.00;51;-48;-8709
13089;0.00;0.04;-1.00;0.00;49;-51;-8712
13106;0.00;0.04;-1.00;0.00;54;-52;-8711
13123;0.00;0.04;-1.00;0.00;58;-55;-8702
13141;0.00;0.04;-1.00;0.00;55;-58;-8693
13159;0.00;0.04;-1.00;0.00;57;-62;-8688
13175;0.00;0.04;-1.00;0.00;62;-61;-8694
13193;0.00;0.04;-1.00;0.00;65;-58;-8692
13211;0.00;0.04;-1.00;0.00;65;-56;-8684
13228;0.00;0.04;-1.00;0.00;66;-55;-8684
13244;0.00;0.04;-1.00;0.00;65;-57;-8692
13261;0.00;0.04;-1.00;0.00;66;-60;-8693
13280;0.00;0.04;-1.00;0.00;58;-55;-8698
13297;0.00;0.04;-1.00;0.00;59;-55;-8701
13318;0.00;0.04;-1.00;0.00;60;-53;-8696
13335;0.00;0.04;-1.00;0.00;60;-52;-8694
13352;0.00;0.04;-1.00;0.00;57;-53;-8690
13370;0.00;0.04;-1.00;0.00;60;-54;-8691
13387;0.00;0.04;-1.00;0.00;61;-54;-8688
13404;0.00;0.04;-1.00;0.00;62;-55;-8691
13422;0.00;0.04;-1.00;0.00;62;-53;-8695
13438;0.00;0.04;-1.00;0.00;59;-55;-8701
13456;0.00;0.04;-1.00;0.00;62;-56;-8702
13473;0.00;0.04;-1.00;0.00;63;-60;-8704
13500;0.00;0.04;-1.00;0.00;57;-52;-8696
13517;0.00;0.04;-1.00;0.00;61;-52;-8690
13539;0.00;0.04;-1.00;0.00;62;-53;-8691
13555;0.00;0.04;-1.00;0.00;59;-54;-8685
13573;0.00;0.04;-1.00;0.00;59;-55;-8688
13591;0.00;0.04;-1.00;0.00;59;-56;-8684
13608;0.00;0.04;-1.00;0.00;59;-53;-8686
13624;0.00;0.04;-1.00;0.00;59;-56;-8687
13641;0.00;0.04;-1.00;0.00;60;-56;-8693
13660;0.00;0.04;-1.00;0.00;61;-55;-8692
13677;0.00;0.04;-1.00;0.00;57;-58;-8692
13693;0.00;0.04;-1.00;0.00;55;-57;-8694
13711;0.00;0.04;-1.00;0.00;55;-57;-8701
13729;0.00;0.04;-1.00;0.00;59;-57;-8705
13747;0.00;0.04;-1.00;0.00;61;-55;-8697
13760;0.00;0.04;-1.00;0.00;62;-53;-8697
13777;0.00;0.04;-1.00;0.00;64;-56;-8697
13796;0.00;0.04;-1.00;0.00;62;-55;-8698
13813;0.00;0.04;-1.00;0.00;65;-57;-8703
13830;0.00;0.04;-1.00;0.00;62;-59;-8699
13847;0.00;0.04;-1.00;0.00;61;-62;-8691
13865;0.00;0.04;-1.00;0.00;65;-62;-8690
13883;0.00;0.04;-1.00;0.00;59;-59;-8690
13899;0.00;0.04;-1.00;0.00;58;-57;-8692
13917;0.00;0.04;-1.00;0.00;59;-56;-8693
13935;0.00;0.04;-1.00;0.00;60;-57;-8690
13952;0.00;0.04;-1.00;0.00;63;-54;-8693
13971;0.00;0.04;-1.00;0.00;63;-54;-8693
13989;0.00;0.04;-1.00;0.00;63;-54;-8695
14008;0.00;0.04;-1.00;0.00;63;-51;-8695
14024;0.00;0.04;-1.00;0.00;66;-53;-8691
14040;0.00;0.04;-1.00;0.00;65;-51;-8692
14069;0.00;0.04;-1.00;0.00;58;-50;-8701
14088;0.00;0.04;-1.00;0.00;56;-53;-8699
14103;0.00;0.04;-1.00;0.00;59;-53;-8700
14119;0.00;0.04;-1.00;0.00;62;-54;-8699
14138;0.00;0.04;-1.00;0.00;57;-56;-8698
14156;0.00;0.04;-1.00;0.00;58;-56;-8698
14174;0.00;0.04;-1.00;0.00;61;-57;-8691
14238;0.00;0.04;-1.00;0.00;58;-57;-8692
14256;0.00;0.04;-1.00;0.00;58;-58;-8695
14273;0.00;0.04;-1.00;0.00;62;-52;-8692
14288;0.00;0.04;-1.00;0.00;61;-55;-8684
14306;0.00;0.04;-1.00;0.00;55;-60;-8687
14324;0.00;0.04;-1.00;0.00;56;-56;-8688
14342;0.00;0.04;-1.00;0.00;57;-55;-8688
14357;0.00;0.04;-1.00;0.00;59;-53;-8687
14374;0.00;0.04;-1.00;0.00;60;-50;-8687
14394;0.00;0.04;-1.00;0.00;55;-50;-8694
14410;0.00;0.04;-1.00;0.00;55;-49;-8695
14427;0.00;0.04;-1.00;0.00;54;-50;-8699
14444;0.00;0.04;-1.00;0.00;53;-49;-8698
14465;0.00;0.04;-1.00;0.00;54;-52;-8694
14482;0.00;0.04;-1.00;0.00;58;-52;-8701
14499;0.00;0.04;-1.00;0.00;57;-56;-8702
14517;0.00;0.04;-1.00;0.00;59;-57;-8693
14534;0.00;0.04;-1.00;0.00;61;-61;-8699
14551;0.00;0.04;-1.00;0.00;58;-56;-8701
14579;0.00;0.04;-1.00;0.00;56;-54;-8698
14597;0.00;0.04;-1.00;0.00;55;-56;-8699
14614;0.00;0.04;-1.00;0.00;57;-55;-8695
14630;0.00;0.04;-1.00;0.00;61;-55;-8698
14648;0.00;0.04;-1.00;0.00;63;-54;-8698
14665;0.00;0.04;-1.00;0.00;60;-53;-8701
14686;0.00;0.04;-1.00;0.00;63;-53;-8700
14704;0.00;0.04;-1.00;0.00;63;-52;-8699
14721;0.00;0.04;-1.00;0.00;62;-52;-8696
14737;0.00;0.04;-1.00;0.00;65;-55;-8700
14754;0.00;0.04;-1.00;0.00;65;-56;-8699
14773;0.00;0.04;-1.00;0.00;68;-58;-8702
14790;0.00;0.04;-1.00;0.00;70;-56;-8697
14806;0.00;0.04;-1.00;0.00;65;-57;-8702
14823;0.00;0.04;-1.00;0.00;61;-57;-8704
14842;0.00;0.04;-1.00;0.00;63;-55;-8704
14861;0.00;0.04;-1.00;0.00;64;-58;-8699
14877;0.00;0.04;-1.00;0.00;63;-56;-8697
14901;0.00;0.04;-1.00;0.00;62;-54;-8695
14922;0.00;0.04;-1.00;0.00;64;-57;-8699
14939;0.00;0.04;-1.00;0.00;63;-52;-8696
14954;0.00;0.04;-1.00;0.00;59;-51;-8692
14973;0.00;0.04;-1.00;0.00;62;-52;-8694
14992;0.00;0.04;-1.00;0.00;59;-55;-8689
15007;0.00;0.04;-1.00;0.00;58;-59;-8683
15024;0.00;0.04;-1.00;0.00;58;-61;-8684
15042;0.00;0.04;-1.00;0.00;59;-57;-8687
15060;0.00;0.04;-1.00;0.00;60;-51;-8691
15077;0.00;0.04;-1.00;0.00;64;-51;-8698
15092;0.00;0.04;-1.00;0.00;66;-54;-8691
15112;0.00;0.04;-1.00;0.00;67;-53;-8686
15139;0.00;0.04;-1.00;0.00;60;-52;-8705
15156;0.00;0.04;-1.00;0.00;60;-56;-8709
15173;0.00;0.04;-1.00;0.00;57;-53;-8715
15191;0.00;0.04;-1.00;0.00;59;-50;-8713
15209;0.00;0.04;-1.00;0.00;62;-52;-8714
15224;0.00;0.04;-1.00;0.00;59;-52;-8710
15242;0.00;0.04;-1.00;0.00;56;-52;-8703
15260;0.00;0.04;-1.00;0.00;55;-52;-8700
15277;0.00;0.04;-1.00;0.00;55;-51;-8702
15294;0.00;0.04;-1.00;0.00;55;-56;-8698
15311;0.00;0.04;-1.00;0.00;48;-55;-8697
15330;0.00;0.04;-1.00;0.00;50;-59;-8694
16349;0.00;0.04;-1.00;0.00;60;-54;-8696
16368;0.00;0.04;-1.00;0.00;60;-53;-8696
16385;0.00;0.04;-1.00;0.00;59;-54;-8702
16403;0.00;0.04;-1.00;0.00;55;-52;-8701
16420;0.00;0.04;-1.00;0.00;60;-50;-8701
16438;0.00;0.04;-1.00;0.00;64;-52;-8695
16454;0.00;0.04;-1.00;0.00;64;-54;-8689
16471;0.00;0.04;-1.00;0.00;65;-56;-8696
16489;0.00;0.04;-1.00;0.00;63;-56;-8697
16506;0.00;0.04;-1.00;0.00;60;-59;-8705
16524;0.00;0.04;-1.00;0.00;60;-57;-8706
16541;0.00;0.04;-1.00;0.00;56;-57;-8709
16559;0.00;0.04;-1.00;0.00;55;-56;-8713
16580;0.00;0.04;-1.00;0.00;58;-52;-8714
16595;0.00;0.04;-1.00;0.00;56;-54;-8709
16613;0.00;0.04;-1.00;0.00;55;-56;-8703
16631;0.00;0.04;-1.00;0.00;59;-51;-8705
16649;0.00;0.04;-1.00;0.00;58;-51;-8699
16665;0.00;0.04;-1.00;0.00;56;-52;-8700
16682;0.00;0.04;-1.00;0.00;59;-57;-8700
16701;0.00;0.04;-1.00;0.00;63;-62;-8700
16717;0.11;-1.10;1.05;0.65;54;0;-1
16738;0.00;0.04;-1.00;0.00;60;-58;-8689
16756;0.00;0.04;-1.00;0.00;66;-57;-8691
16775;0.00;0.04;-1.00;0.00;63;-56;-8692
16791;0.00;0.04;-1.00;0.00;64;-54;-8690
16810;0.00;0.04;-1.00;0.00;67;-52;-8691
16829;0.00;0.04;-1.00;0.00;66;-50;-8698
16847;0.00;0.04;-1.00;0.00;66;-52;-8702
16865;0.00;0.04;-1.00;0.00;67;-51;-8698
16881;0.00;0.04;-1.00;0.00;65;-49;-8693
16934;0.00;0.04;-1.00;0.00;61;-49;-8686
16952;0.00;0.04;-1.00;0.00;58;-51;-8686
16967;0.00;0.04;-1.00;0.00;60;-54;-8688
16984;0.00;0.04;-1.00;0.00;57;-52;-8698
17002;0.00;0.04;-1.00;0.00;53;-52;-8706
17019;0.00;0.04;-1.00;0.00;55;-57;-8709
17037;0.00;0.04;-1.00;0.00;59;-57;-8706
17053;0.00;0.04;-1.00;0.00;56;-57;-8711
17068;0.00;0.04;-1.00;0.00;57;-55;-8704
17086;0.00;0.04;-1.00;0.00;56;-58;-8704
17103;0.00;0.04;-1.00;0.00;60;-57;-8703
17121;0.00;0.04;-1.00;0.00;59;-54;-8701
17138;0.00;0.04;-1.00;0.00;57;-51;-8706
17155;0.00;0.04;-1.00;0.00;59;-50;-8702
17173;0.00;0.04;-1.00;0.00;59;-52;-8701
17190;0.00;0.04;-1.00;0.00;60;-52;-8700
17208;0.00;0.04;-1.00;0.00;59;-54;-8703
17225;0.00;0.04;-1.00;0.00;57;-54;-8698
17243;0.00;0.04;-1.00;0.00;61;-52;-8700
17268;0.00;0.04;-1.00;0.00;60;-62;-8702
17289;0.00;0.04;-1.00;0.00;61;-59;-8696
17307;0.00;0.04;-1.00;0.00;62;-57;-8696
17324;0.00;0.04;-1.00;0.00;61;-52;-8696
17340;0.00;0.04;-1.00;0.00;61;-50;-8698
17357;0.00;0.04;-1.00;0.00;59;-52;-8698
17377;0.00;0.04;-1.00;0.00;60;-47;-8695
17393;0.00;0.04;-1.00;0.00;61;-48;-8694
17409;0.00;0.04;-1.00;0.00;57;-52;-8693
17427;0.00;0.04;-1.00;0.00;56;-50;-8689
17445;0.00;0.04;-1.00;0.00;57;-49;-8693
17463;0.00;0.04;-1.00;0.00;59;-52;-8692
17479;0.00;0.04;-1.00;0.00;62;-57;-8699
17501;0.00;0.04;-1.00;0.00;58;-60;-8701
17519;0.00;0.04;-1.00;0.00;58;-60;-8702
17535;0.00;0.04;-1.00;0.00;55;-57;-8703
17551;0.00;0.04;-1.00;0.00;52;-58;-8705
17570;0.00;0.04;-1.00;0.00;54;-58;-8701
17589;0.00;0.04;-1.00;0.00;61;-56;-8692
17604;0.00;0.04;-1.00;0.00;60;-54;-8690
17620;0.00;0.04;-1.00;0.00;54;-56;-8686
17640;0.00;0.04;-1.00;0.00;57;-58;-8684
17657;0.00;0.04;-1.00;0.00;58;-62;-8690
17674;0.00;0.04;-1.00;0.00;60;-63;-8692
17690;0.00;0.04;-1.00;0.00;61;-64;-8687
17708;0.00;0.04;-1.00;0.00;58;-61;-8687
17730;0.00;0.04;-1.00;0.00;57;-57;-8686
17746;0.00;0.04;-1.00;0.00;58;-56;-8689
17764;0.00;0.04;-1.00;0.00;60;-59;-8693
17782;0.00;0.04;-1.00;0.00;65;-57;-8698
17800;0.00;0.04;-1.00;0.00;66;-57;-8701
17815;0.00;0.04;-1.00;0.00;63;-53;-8692
17837;0.00;0.04;-1.00;0.00;62;-59;-8697
17856;0.00;0.04;-1.00;0.00;62;-57;-8695
17873;0.00;0.04;-1.00;0.00;63;-58;-8691
17890;0.00;0.04;-1.00;0.00;60;-53;-8691
17907;0.00;0.04;-1.00;0.00;64;-53;-8692
17926;0.00;0.04;-1.00;0.00;65;-53;-8694
17946;0.00;0.04;-1.00;0.00;68;-56;-8696
17963;0.00;0.04;-1.00;0.00;70;-54;-8700
17981;0.00;0.04;-1.00;0.00;71;-50;-8703
17998;0.00;0.04;-1.00;0.00;68;-49;-8700
18015;0.00;0.04;-1.00;0.00;64;-47;-8696
18034;0.00;0.04;-1.00;0.00;61;-47;-8697
18053;0.00;0.04;-1.00;0.00;58;-48;-8704
18076;0.00;0.04;-1.00;0.00;62;-50;-8703
18091;0.00;0.04;-1.00;0.00;64;-51;-8704
18109;0.00;0.04;-1.00;0.00;63;-51;-8699
18126;0.00;0.04;-1.00;0.00;63;-55;-8690
18144;0.00;0.04;-1.00;0.00;57;-60;-8684
18161;0.00;0.04;-1.00;0.00;61;-59;-8685
18183;0.00;0.04;-1.00;0.00;63;-58;-8691
18199;0.00;0.04;-1.00;0.00;62;-57;-8695
18216;0.00;0.04;-1.00;0.00;67;-56;-8698
18235;0.00;0.04;-1.00;0.00;66;-55;-8695
18252;0.00;0.04;-1.00;0.00;65;-57;-8699
18268;0.00;0.04;-1.00;0.00;62;-54;-8698
18285;0.00;0.04;-1.00;0.00;59;-59;-8698
18304;0.00;0.04;-1.00;0.00;58;-59;-8686
18321;0.00;0.04;-1.00;0.00;61;-56;-8691
18337;0.00;0.04;-1.00;0.00;65;-56;-8693
18355;0.00;0.04;-1.00;0.00;61;-55;-8699
18373;0.00;0.04;-1.00;0.00;59;-57;-8700
18398;0.00;0.04;-1.00;0.00;60;-47;-8709
18414;0.00;0.04;-1.00;0.00;63;-48;-8704
18432;0.00;0.04;-1.00;0.00;61;-48;-8698
18451;0.00;0.04;-1.00;0.00;58;-49;-8702
18467;0.00;0.04;-1.00;0.00;59;-50;-8700
18483;0.00;0.04;-1.00;0.00;65;-51;-8699
18502;0.00;0.04;-1.00;0.00;61;-52;-8700
18520;0.00;0.04;-1.00;0.00;63;-52;-8697
18538;0.00;0.04;-1.00;0.00;63;-53;-8692
18555;0.00;0.04;-1.00;0.00;65;-50;-8688
18618;0.00;0.04;-1.00;0.00;62;-50;-8684
18634;0.00;0.04;-1.00;0.00;62;-48;-8687
18651;0.00;0.04;-1.00;0.00;61;-47;-8692
18671;0.00;0.04;-1.00;0.00;63;-49;-8688
18688;0.00;0.04;-1.00;0.00;63;-52;-8691
18707;0.00;0.04;-1.00;0.00;58;-51;-8688
18723;0.00;0.04;-1.00;0.00;59;-52;-8690
18740;0.00;0.04;-1.00;0.00;59;-53;-8699
18757;0.00;0.04;-1.00;0.00;61;-55;-8700
18775;0.00;0.04;-1.00;0.00;58;-59;-8702
18793;0.00;0.04;-1.00;0.00;58;-59;-8701
18809;0.00;0.04;-1.00;0.00;59;-57;-8709
18826;0.00;0.04;-1.00;0.00;63;-58;-8707
18845;0.00;0.04;-1.00;0.00;61;-56;-8701
18861;0.00;0.04;-1.00;0.00;59;-51;-8702
18881;0.00;0.04;-1.00;0.00;56;-54;-8705
18908;0.00;0.04;-1.00;0.00;53;-51;-8702
18925;0.00;0.04;-1.00;0.00;52;-52;-8695
18941;0.00;0.04;-1.00;0.00;52;-54;-8691
18958;0.00;0.04;-1.00;0.00;53;-51;-8693
18976;0.00;0.04;-1.00;0.00;55;-49;-8696
18993;0.00;0.04;-1.00;0.00;57;-48;-8695
19009;0.00;0.04;-1.00;0.00;57;-48;-8694
19026;0.00;0.04;-1.00;0.00;53;-48;-8697
19045;0.00;0.04;-1.00;0.00;54;-49;-8696
19062;0.00;0.04;-1.00;0.00;53;-53;-8702
19078;0.00;0.04;-1.00;0.00;52;-53;-8705
19095;0.00;0.04;-1.00;0.00;57;-52;-8699
19116;0.00;0.04;-1.00;0.00;54;-55;-8697
19133;0.00;0.04;-1.00;0.00;57;-55;-8696
19150;0.00;0.04;-1.00;0.00;57;-54;-8696
19168;0.00;0.04;-1.00;0.00;57;-54;-8698
20187;0.00;0.04;-1.00;0.00;54;-55;-8691
20204;0.00;0.04;-1.00;0.00;49;-56;-8688
20221;0.00;0.04;-1.00;0.00;51;-53;-8689
20238;0.00;0.04;-1.00;0.00;56;-53;-8687
20255;0.00;0.04;-1.00;0.00;58;-52;-8683
20273;0.00;0.04;-1.00;0.00;59;-56;-8688
20290;0.00;0.04;-1.00;0.00;63;-58;-8694
20307;0.00;0.04;-1.00;0.00;66;-62;-8697
20327;0.00;0.04;-1.00;0.00;62;-60;-8690
20345;0.00;0.04;-1.00;0.00;61;-55;-8690
20363;0.00;0.04;-1.00;0.00;62;-51;-8690
20378;0.00;0.04;-1.00;0.00;62;-48;-8689
20395;0.00;0.04;-1.00;0.00;60;-47;-8685
20414;0.00;0.04;-1.00;0.00;62;-49;-8687
20431;0.00;0.04;-1.00;0.00;63;-46;-8694
20448;0.00;0.04;-1.00;0.00;62;-50;-8694
20465;0.00;0.04;-1.00;0.00;64;-51;-8697
20483;0.00;0.04;-1.00;0.00;66;-50;-8701
20506;0.00;0.04;-1.00;0.00;50;-60;-8704
20522;0.00;0.04;-1.00;0.00;55;-59;-8700
20540;0.00;0.04;-1.00;0.00;55;-55;-8702
20562;0.00;0.04;-1.00;0.00;55;-54;-8697
20578;0.00;0.04;-1.00;0.00;58;-52;-8698
20594;0.00;0.04;-1.00;0.00;55;-53;-8690
20613;0.00;0.04;-1.00;0.00;55;-54;-8688
20631;0.00;0.04;-1.00;0.00;57;-50;-8692
20646;0.00;0.04;-1.00;0.00;59;-50;-8693
20663;0.00;0.04;-1.00;0.00;58;-50;-8695
20681;0.00;0.04;-1.00;0.00;56;-49;-8696
20700;0.00;0.04;-1.00;0.00;53;-50;-8687
20716;0.00;0.04;-1.00;0.00;50;-50;-8687
20731;0.00;0.04;-1.00;0.00;50;-48;-8693
20750;0.00;0.04;-1.00;0.00;55;-51;-8701
20781;0.00;0.04;-1.00;0.00;57;-56;-8699
20801;0.00;0.04;-1.00;0.00;56;-58;-8698
20821;0.00;0.04;-1.00;0.00;59;-59;-8697
20841;0.00;0.04;-1.00;0.00;64;-57;-8693
20859;0.00;0.04;-1.00;0.00;59;-53;-8699
20878;0.00;0.04;-1.00;0.00;57;-52;-8693
20898;0.00;0.04;-1.00;0.00;60;-53;-8698
20917;0.00;0.04;-1.00;0.00;59;-53;-8703
20936;0.00;0.04;-1.00;0.00;56;-52;-8705
20956;0.00;0.04;-1.00;0.00;54;-51;-8707
20975;0.00;0.04;-1.00;0.00;60;-55;-8707
20994;0.00;0.04;-1.00;0.00;60;-58;-8696
21014;0.00;0.04;-1.00;0.00;57;-62;-8698
21049;0.00;0.04;-1.00;0.00;60;-56;-8687
21068;0.00;0.04;-1.00;0.00;58;-62;-8684
21087;0.00;0.04;-1.00;0.00;59;-63;-8686
21106;0.00;0.04;-1.00;0.00;60;-63;-8684
21127;0.00;0.04;-1.00;0.00;59;-60;-8688
21146;0.00;0.04;-1.00;0.00;61;-60;-8690
21164;0.00;0.04;-1.00;0.00;61;-61;-8697
21184;0.00;0.04;-1.00;0.00;64;-60;-8699
21204;0.00;0.04;-1.00;0.00;62;-58;-8702
21225;0.00;0.04;-1.00;0.00;62;-55;-8699
21245;0.00;0.04;-1.00;0.00;59;-55;-8695
21270;0.00;0.04;-1.00;0.00;55;-56;-8694
21338;0.00;0.04;-1.00;0.00;54;-58;-8692
21356;0.00;0.04;-1.00;0.00;54;-56;-8693
21375;0.00;0.04;-1.00;0.00;58;-58;-8699
21395;0.00;0.04;-1.00;0.00;59;-54;-8695
21414;0.00;0.04;-1.00;0.00;62;-54;-8692
21434;0.00;0.04;-1.00;0.00;63;-58;-8694
21453;0.00;0.04;-1.00;0.00;61;-58;-8695
21473;0.00;0.04;-1.00;0.00;68;-59;-8694
21498;0.00;0.04;-1.00;0.00;61;-58;-8698
21518;0.00;0.04;-1.00;0.00;59;-57;-8697
21537;0.00;0.04;-1.00;0.00;61;-58;-8695
21557;0.00;0.04;-1.00;0.00;61;-58;-8695
21576;0.00;0.04;-1.00;0.00;59;-56;-8694
21600;0.00;0.04;-1.00;0.00;61;-56;-8697
21618;0.00;0.04;-1.00;0.00;65;-51;-8702
21638;0.00;0.04;-1.00;0.00;67;-48;-8698
21658;0.00;0.04;-1.00;0.00;65;-49;-8691
21677;0.00;0.04;-1.00;0.00;63;-48;-8693
21696;0.00;0.04;-1.00;0.00;60;-47;-8698
21715;0.00;0.04;-1.00;0.00;62;-46;-8689
21736;0.00;0.04;-1.00;0.00;61;-51;-8686
21755;0.00;0.04;-1.00;0.00;65;-60;-8691
21774;0.00;0.04;-1.00;0.00;64;-57;-8695
21793;0.00;0.04;-1.00;0.00;60;-57;-8694
21814;0.00;0.04;-1.00;0.00;54;-54;-8691
21836;0.00;0.04;-1.00;0.00;54;-56;-8691
21855;0.00;0.04;-1.00;0.00;57;-63;-8686
21875;0.00;0.04;-1.00;0.00;59;-63;-8687
21896;0.00;0.04;-1.00;0.00;62;-60;-8689
21914;0.00;0.04;-1.00;0.00;61;-58;-8688
21932;0.00;0.04;-1.00;0.00;55;-57;-8690
21954;0.00;0.04;-1.00;0.00;61;-55;-8694
21974;0.00;0.04;-1.00;0.00;61;-51;-8697
21998;0.00;0.04;-1.00;0.00;63;-61;-8704
22016;0.00;0.04;-1.00;0.00;58;-65;-8700
22038;0.00;0.04;-1.00;0.00;54;-65;-8694
22058;0.00;0.04;-1.00;0.00;54;-64;-8683
22076;0.00;0.04;-1.00;0.00;55;-63;-8682
22098;0.00;0.04;-1.00;0.00;59;-60;-8687
22120;0.00;0.04;-1.00;0.00;63;-59;-8694
22139;0.00;0.04;-1.00;0.00;62;-63;-8690
22158;0.00;0.04;-1.00;0.00;64;-63;-8694
22177;0.00;0.04;-1.00;0.00;66;-61;-8688
22198;0.00;0.04;-1.00;0.00;67;-58;-8696
22217;0.00;0.04;-1.00;0.00;68;-57;-8701
22236;0.00;0.04;-1.00;0.00;60;-56;-8699
22255;0.00;0.04;-1.00;0.00;57;-56;-8695
22277;0.00;0.04;-1.00;0.00;59;-55;-8691
22295;0.00;0.04;-1.00;0.00;61;-52;-8693
22313;0.00;0.04;-1.00;0.00;61;-55;-8698
22337;0.00;0.04;-1.00;0.00;61;-57;-8700
22357;0.00;0.04;-1.00;0.00;59;-54;-8701
22377;0.00;0.04;-1.00;0.00;59;-53;-8696
22396;0.00;0.04;-1.00;0.00;62;-56;-8697
22416;0.00;0.04;-1.00;0.00;63;-56;-8705
22435;0.00;0.04;-1.00;0.00;68;-56;-8705
22455;0.00;0.04;-1.00;0.00;65;-57;-8697
22474;0.00;0.04;-1.00;0.00;67;-56;-8705
22498;0.00;0.04;-1.00;0.00;62;-52;-8694
22517;0.00;0.04;-1.00;0.00;58;-52;-8700
22537;0.00;0.04;-1.00;0.00;54;-55;-8701
22556;0.00;0.04;-1.00;0.00;55;-55;-8698
22576;0.00;0.04;-1.00;0.00;60;-55;-8695
22598;0.00;0.04;-1.00;0.00;61;-51;-8701
22620;0.00;0.04;-1.00;0.00;63;-49;-8704
22639;0.00;0.04;-1.00;0.00;65;-48;-8709
22656;0.00;0.04;-1.00;0.00;66;-51;-8707
22677;0.00;0.04;-1.00;0.00;62;-51;-8703
22697;0.00;0.04;-1.00;0.00;58;-54;-8708
22717;0.00;0.04;-1.00;0.00;54;-53;-8705
22735;0.00;0.04;-1.00;0.00;56;-55;-8696
22755;0.00;0.04;-1.00;0.00;55;-53;-8696
22775;0.00;0.04;-1.00;0.00;54;-53;-8697
22795;0.00;0.04;-1.00;0.00;57;-56;-8693
22813;0.00;0.04;-1.00;0.00;60;-54;-8696
22837;0.00;0.04;-1.00;0.00;59;-56;-8689
22857;0.00;0.04;-1.00;0.00;58;-53;-8685
22876;0.00;0.04;-1.00;0.00;63;-55;-8684
22894;0.00;0.04;-1.00;0.00;61;-59;-8687
22915;0.00;0.04;-1.00;0.00;61;-59;-8694
22936;0.00;0.04;-1.00;0.00;58;-62;-8696
22954;0.00;0.04;-1.00;0.00;57;-59;-8698
22972;0.00;0.04;-1.00;0.00;56;-54;-8697
22998;0.00;0.04;-1.00;0.00;59;-45;-8693
23019;0.00;0.04;-1.00;0.00;59;-44;-8691
23036;0.00;0.04;-1.00;0.00;57;-51;-8689
23055;0.00;0.04;-1.00;0.00;58;-54;-8695
23076;0.00;0.04;-1.00;0.00;54;-56;-8698
23101;0.00;0.04;-1.00;0.00;52;-55;-8708
23120;0.00;0.04;-1.00;0.00;52;-59;-8708
23184;0.00;0.04;-1.00;0.00;53;-58;-8707
23203;0.00;0.04;-1.00;0.00;59;-58;-8707
23223;0.00;0.04;-1.00;0.00;61;-56;-8703
23242;0.00;0.04;-1.00;0.00;59;-54;-8707
23261;0.00;0.04;-1.00;0.00;59;-55;-8711
23280;0.00;0.04;-1.00;0.00;54;-57;-8713
23301;0.00;0.04;-1.00;0.00;55;-57;-8704
24328;0.00;0.04;-1.00;0.00;61;-56;-8696
24345;0.00;0.04;-1.00;0.00;63;-55;-8693
24365;0.00;0.04;-1.00;0.00;60;-53;-8694
24390;0.00;0.04;-1.00;0.00;61;-53;-8690
24408;0.00;0.04;-1.00;0.00;61;-51;-8694
24426;0.00;0.04;-1.00;0.00;57;-54;-8700
24458;0.00;0.04;-1.00;0.00;55;-59;-8701
24478;0.00;0.04;-1.00;0.00;56;-62;-8700
24497;0.00;0.04;-1.00;0.00;57;-62;-8703
24514;0.00;0.04;-1.00;0.00;61;-63;-8697
24535;0.00;0.04;-1.00;0.00;61;-63;-8691
24556;0.00;0.04;-1.00;0.00;60;-58;-8693
24574;0.00;0.04;-1.00;0.00;58;-62;-8688
24593;0.00;0.04;-1.00;0.00;62;-58;-8691
24613;0.00;0.04;-1.00;0.00;62;-57;-8687
24634;0.00;0.04;-1.00;0.00;60;-59;-8688
24655;0.00;0.04;-1.00;0.00;58;-58;-8686
24675;0.00;0.04;-1.00;0.00;53;-58;-8683
24695;0.00;0.04;-1.00;0.00;56;-57;-8681
24715;0.00;0.04;-1.00;0.00;59;-56;-8684
24734;0.00;0.04;-1.00;0.00;63;-58;-8676
24755;0.00;0.04;-1.00;0.00;64;-55;-8683
24780;0.00;0.04;-1.00;0.00;60;-54;-8685
24799;0.00;0.04;-1.00;0.00;56;-56;-8688
24816;0.00;0.04;-1.00;0.00;55;-60;-8683
24837;0.00;0.04;-1.00;0.00;62;-59;-8678
24857;0.00;0.04;-1.00;0.00;58;-54;-8679
24876;0.00;0.04;-1.00;0.00;51;-52;-8686
24899;0.00;0.04;-1.00;0.00;57;-53;-8689
24918;0.00;0.04;-1.00;0.00;61;-53;-8683
24947;0.00;0.04;-1.00;0.00;53;-48;-8694
