t;w;x;y;z;ax;ay;az
1750;-0.76;-0.01;-0.05;-0.64;-341;674;7890
1769;-0.76;-0.01;-0.05;-0.64;-389;655;7919
1785;-0.76;-0.01;-0.05;-0.64;-389;580;7902
1802;-0.76;-0.01;-0.05;-0.64;-331;503;7888
1821;-0.76;-0.00;-0.05;-0.64;-294;500;7853
1838;-0.76;-0.00;-0.05;-0.64;-284;550;7808
1855;-0.76;-0.00;-0.05;-0.64;-297;646;7795
1877;-0.76;-0.01;-0.05;-0.64;-351;708;7817
1896;-0.76;-0.01;-0.05;-0.64;-432;700;7832
1915;-0.76;-0.01;-0.05;-0.64;-503;639;7847
1943;-0.76;-0.01;-0.05;-0.64;-514;541;7843
1959;-0.77;-0.00;-0.05;-0.64;-468;450;7834
1976;-0.77;-0.00;-0.05;-0.64;-411;424;7812
1995;-0.77;-0.00;-0.05;-0.64;-335;440;7771
2012;-0.77;-0.00;-0.05;-0.64;-304;454;7756
2030;-0.77;-0.00;-0.05;-0.64;-438;555;8085
2048;-0.77;-0.00;-0.05;-0.64;-564;612;8150
2066;-0.76;-0.00;-0.04;-0.64;-621;661;8089
2084;-0.76;-0.00;-0.04;-0.64;-585;681;8046
2104;-0.77;-0.00;-0.04;-0.64;-520;598;8021
2126;-0.77;-0.00;-0.02;-0.64;-12;127;7865
2145;-0.77;-0.00;-0.02;-0.64;-45;129;7852
2163;-0.77;-0.00;-0.02;-0.64;-80;153;7835
2179;-0.77;-0.00;-0.01;-0.64;-73;147;7826
2197;-0.77;-0.00;-0.01;-0.64;-45;133;7827
2216;-0.77;-0.00;-0.01;-0.64;7;108;7832
2234;-0.77;-0.00;-0.01;-0.64;21;125;7855
2250;-0.77;-0.00;-0.01;-0.64;13;139;7874
2268;-0.77;0.00;-0.01;-0.64;19;116;7882
2287;-0.77;0.00;-0.01;-0.64;15;101;7879
2304;-0.77;0.00;-0.01;-0.64;12;94;7864
2324;-0.77;0.00;-0.01;-0.64;1;103;7849
2343;-0.77;0.00;-0.01;-0.64;-6;69;7875
2362;-0.77;0.00;-0.01;-0.64;57;113;7887
2378;-0.77;0.00;-0.01;-0.64;54;109;7880
2394;-0.77;0.00;-0.00;-0.64;30;49;7867
2414;-0.77;0.00;-0.00;-0.64;21;7;7852
2432;-0.77;0.00;-0.00;-0.64;21;1;7842
2449;-0.77;0.00;-0.00;-0.64;27;30;7840
2465;-0.77;0.00;-0.00;-0.64;14;40;7845
2484;-0.77;-0.00;-0.00;-0.64;20;58;7850
2503;-0.77;-0.00;-0.00;-0.64;39;68;7859
2519;-0.77;-0.00;-0.00;-0.64;57;24;7872
2540;-0.77;-0.00;-0.00;-0.64;58;1;7868
2558;-0.77;-0.00;-0.00;-0.64;42;6;7864
2576;-0.77;-0.00;-0.00;-0.64;61;17;7866
2592;-0.77;-0.00;-0.00;-0.64;105;46;7864
2610;-0.77;-0.00;-0.00;-0.64;134;53;7859
2630;-0.77;-0.00;-0.00;-0.64;143;51;7860
2647;-0.77;-0.00;-0.00;-0.64;141;19;7854
2664;-0.77;0.00;-0.00;-0.64;140;-23;7849
2686;-0.77;-0.00;0.00;-0.64;140;17;7864
2705;-0.77;-0.00;0.00;-0.64;143;9;7859
2722;-0.77;-0.00;0.00;-0.64;141;62;7854
2738;-0.77;-0.00;0.00;-0.64;145;53;7859
2757;-0.77;-0.00;0.00;-0.64;144;33;7865
2778;-0.77;-0.00;0.00;-0.64;145;45;7864
2796;-0.77;-0.00;0.00;-0.64;139;39;7871
2814;-0.77;-0.00;0.00;-0.64;139;19;7865
2832;-0.77;-0.00;0.00;-0.64;138;30;7862
2849;-0.77;-0.00;0.00;-0.64;138;37;7858
2866;-0.77;-0.00;0.00;-0.64;137;30;7863
2886;-0.77;-0.00;0.00;-0.64;139;30;7869
2904;-0.77;-0.00;0.00;-0.64;143;39;7874
2928;-0.77;-0.00;0.00;-0.64;144;33;7864
2944;-0.77;-0.00;0.00;-0.64;143;32;7856
2963;-0.77;-0.00;0.00;-0.64;143;41;7862
2980;-0.77;-0.00;0.00;-0.64;143;35;7859
3000;-0.77;-0.00;0.00;-0.64;145;35;7857
3020;-0.77;-0.00;0.00;-0.64;144;37;7859
3037;-0.77;-0.00;0.00;-0.64;141;39;7853
3054;-0.77;-0.00;0.00;-0.64;137;33;7852
3071;-0.77;-0.00;0.00;-0.64;138;35;7855
3091;-0.77;-0.00;0.00;-0.64;139;33;7854
3108;-0.77;-0.00;0.00;-0.64;133;32;7853
3124;-0.77;-0.00;0.00;-0.64;134;36;7846
3143;-0.77;-0.00;0.00;-0.64;133;36;7843
3161;-0.77;-0.00;0.00;-0.64;134;34;7843
3179;-0.77;-0.00;0.00;-0.64;138;35;7846
3195;-0.77;-0.00;0.00;-0.64;139;40;7848
3213;-0.77;-0.00;0.00;-0.64;141;41;7848
3245;-0.77;-0.01;0.00;-0.64;143;35;7857
3262;-0.77;-0.01;0.00;-0.64;142;35;7858
3278;-0.77;-0.01;0.00;-0.64;137;37;7865
3297;-0.77;-0.01;0.00;-0.64;139;36;7871
3316;-0.77;-0.01;0.00;-0.64;140;31;7864
3333;-0.77;-0.01;0.00;-0.64;143;32;7856
3350;-0.77;-0.01;0.00;-0.64;143;28;7857
3368;-0.77;-0.01;0.00;-0.64;141;25;7858
3388;-0.77;-0.01;0.00;-0.64;141;30;7861
3404;-0.77;-0.01;0.00;-0.64;144;31;7857
3420;-0.77;-0.01;0.00;-0.64;141;29;7857
3440;-0.77;-0.01;0.00;-0.64;140;31;7860
3461;-0.77;-0.01;0.00;-0.64;138;37;7860
3478;-0.77;-0.01;0.00;-0.64;131;32;7858
3495;-0.77;-0.01;0.00;-0.64;126;31;7854
3515;-0.77;-0.01;0.00;-0.64;123;33;7859
3532;-0.77;-0.01;0.00;-0.64;125;32;7854
3548;-0.77;-0.01;0.00;-0.64;123;29;7846
3566;-0.77;-0.01;0.00;-0.64;129;31;7850
3585;-0.77;-0.01;0.00;-0.64;136;35;7851
3603;-0.77;-0.01;0.00;-0.64;136;38;7853
3619;-0.77;-0.01;0.00;-0.64;133;36;7854
3636;-0.77;-0.01;0.00;-0.64;130;33;7850
3656;-0.77;-0.01;0.00;-0.64;129;33;7854
3673;-0.77;-0.01;0.00;-0.64;129;32;7857
3694;-0.77;-0.01;0.00;-0.64;130;26;7861
3711;-0.77;-0.01;0.00;-0.64;128;25;7863
3729;-0.77;-0.01;0.00;-0.64;134;24;7863
3746;-0.77;-0.01;0.00;-0.64;130;26;7858
3764;-0.77;-0.01;0.00;-0.64;131;26;7854
3781;-0.77;-0.01;0.00;-0.64;132;23;7855
3805;-0.77;-0.01;0.00;-0.64;132;32;7858
3824;-0.77;-0.01;0.00;-0.64;135;32;7857
3841;-0.77;-0.01;0.00;-0.64;133;30;7851
4865;-0.77;-0.01;0.00;-0.64;133;28;7858
4884;-0.77;-0.01;0.00;-0.64;139;30;7854
4918;-0.77;-0.01;0.00;-0.64;137;31;7858
4937;-0.77;-0.01;0.00;-0.64;138;30;7841
4953;-0.77;-0.01;0.00;-0.64;145;31;7842
4973;-0.77;-0.01;0.00;-0.64;136;30;7854
4991;-0.77;-0.01;0.00;-0.64;137;27;7858
5008;-0.77;-0.01;0.00;-0.64;140;30;7863
5024;-0.77;-0.01;0.00;-0.64;145;27;7863
5043;-0.77;-0.01;0.00;-0.64;139;32;7864
5062;-0.77;-0.01;0.00;-0.64;139;29;7861
5078;-0.77;-0.01;0.00;-0.64;139;32;7860
5095;-0.77;-0.01;0.00;-0.64;134;36;7860
5114;-0.77;-0.01;0.00;-0.64;133;34;7858
5132;-0.77;-0.01;0.00;-0.64;134;36;7856
5149;-0.77;-0.01;0.00;-0.64;133;38;7860
5169;-0.77;-0.01;0.00;-0.64;136;36;7858
5188;-0.77;-0.01;0.00;-0.64;137;39;7860
5205;-0.77;-0.01;0.00;-0.64;140;40;7861
5222;-0.77;-0.01;0.00;-0.64;138;35;7859
5239;-0.77;-0.01;0.00;-0.64;141;25;7855
5258;-0.77;-0.01;0.00;-0.64;142;31;7852
5276;-0.77;-0.01;0.00;-0.64;148;33;7852
5292;-0.77;-0.01;0.00;-0.64;144;34;7855
5310;-0.77;-0.01;0.00;-0.64;140;29;7852
5329;-0.77;-0.01;0.00;-0.64;136;25;7853
5355;-0.77;-0.01;0.00;-0.64;146;33;7866
5371;-0.77;-0.01;0.00;-0.64;145;32;7863
5393;-0.77;-0.01;0.00;-0.64;140;35;7855
5410;-0.77;-0.01;0.00;-0.64;142;35;7859
5428;-0.77;-0.01;0.00;-0.64;141;37;7864
5446;-0.77;-0.01;0.00;-0.64;143;35;7864
5463;-0.77;-0.01;0.00;-0.64;141;32;7857
5481;-0.77;-0.01;0.00;-0.64;138;33;7861
5498;-0.77;-0.01;0.00;-0.64;138;36;7859
5516;-0.77;-0.01;0.00;-0.64;140;33;7853
5534;-0.77;-0.01;0.00;-0.64;139;35;7851
5551;-0.77;-0.01;0.00;-0.64;138;37;7849
5569;-0.77;-0.01;0.00;-0.64;137;37;7849
5586;-0.77;-0.01;0.00;-0.64;139;33;7851
5604;-0.77;-0.01;0.00;-0.64;137;29;7853
5624;-0.77;-0.01;0.00;-0.64;133;27;7856
5643;-0.77;-0.01;0.00;-0.64;136;23;7858
5661;-0.77;-0.01;0.00;-0.64;139;18;7852
5677;-0.77;-0.01;0.00;-0.64;139;18;7847
5695;-0.77;-0.01;0.00;-0.64;137;18;7857
5713;-0.77;-0.01;0.00;-0.64;136;23;7862
5730;-0.77;-0.01;0.00;-0.64;139;28;7861
5747;-0.77;-0.01;0.00;-0.64;140;29;7852
5765;-0.77;-0.01;0.00;-0.64;143;24;7854
5784;-0.77;-0.01;0.00;-0.64;147;27;7859
5801;-0.77;-0.01;0.00;-0.64;151;29;7862
5818;-0.77;-0.01;0.00;-0.64;146;31;7859
5839;-0.77;-0.01;0.00;-0.64;141;35;7859
5857;-0.77;-0.01;0.00;-0.64;140;36;7866
5874;-0.77;-0.01;0.00;-0.64;141;39;7861
5890;-0.77;-0.01;0.00;-0.64;141;39;7857
5915;-0.77;-0.01;0.01;-0.64;148;29;7857
5933;-0.77;-0.01;0.01;-0.64;148;25;7862
5950;-0.77;-0.01;0.01;-0.64;139;24;7860
5966;-0.77;-0.01;0.01;-0.64;133;18;7856
5984;-0.77;-0.01;0.01;-0.64;132;18;7851
6004;-0.77;-0.01;0.01;-0.64;134;20;7849
6019;-0.77;-0.01;0.01;-0.64;116;25;7868
6036;-0.77;-0.01;0.01;-0.64;127;21;7878
6055;-0.77;-0.01;0.01;-0.64;129;22;7877
6077;-0.77;-0.01;0.01;-0.64;129;28;7870
6094;-0.77;-0.01;0.01;-0.64;133;27;7870
6113;-0.77;-0.01;0.01;-0.64;136;29;7866
6138;-0.77;-0.01;0.01;-0.64;136;33;7863
6154;-0.77;-0.01;0.01;-0.64;138;27;7861
6171;-0.77;-0.01;0.01;-0.64;133;29;7861
6188;-0.77;-0.01;0.01;-0.64;132;33;7856
6207;-0.77;-0.01;0.01;-0.64;131;27;7854
6224;-0.77;-0.01;0.01;-0.64;130;27;7854
6240;-0.77;-0.01;0.01;-0.64;127;29;7852
6259;-0.77;-0.01;0.01;-0.64;128;27;7854
6277;-0.77;-0.01;0.01;-0.64;133;26;7858
6298;-0.77;-0.01;0.01;-0.64;135;25;7853
6315;-0.77;-0.01;0.01;-0.64;136;24;7849
6333;-0.77;-0.01;0.01;-0.64;136;24;7852
6350;-0.77;-0.01;0.01;-0.64;134;25;7851
6367;-0.77;-0.01;0.01;-0.64;135;19;7855
6386;-0.77;-0.01;0.01;-0.64;137;18;7857
6402;-0.77;-0.01;0.01;-0.64;133;20;7852
6421;-0.77;-0.01;0.01;-0.64;136;20;7841
6438;-0.77;-0.01;0.01;-0.64;138;22;7844
6464;-0.77;-0.01;0.01;-0.64;137;25;7859
6481;-0.77;-0.01;0.01;-0.64;132;24;7862
6498;-0.77;-0.01;0.01;-0.64;132;23;7861
6516;-0.77;-0.01;0.01;-0.64;135;24;7861
6538;-0.77;-0.01;0.01;-0.64;134;30;7863
6554;-0.77;-0.01;0.01;-0.64;140;31;7866
6572;-0.77;-0.01;0.01;-0.64;143;30;7865
6591;-0.77;-0.01;0.01;-0.64;144;29;7866
6608;-0.77;-0.01;0.01;-0.64;139;27;7860
6624;-0.77;-0.01;0.01;-0.64;140;31;7860
6643;-0.77;-0.01;0.01;-0.64;143;30;7859
6661;-0.77;-0.01;0.01;-0.64;139;29;7856
6679;-0.77;-0.01;0.01;-0.64;138;24;7860
6695;-0.77;-0.01;0.01;-0.64;138;20;7858
6712;-0.77;-0.01;0.01;-0.64;135;20;7859
6732;-0.77;-0.01;0.01;-0.64;133;22;7857
6752;-0.77;-0.01;0.01;-0.64;132;19;7861
6769;-0.77;-0.01;0.01;-0.64;136;21;7864
6787;-0.77;-0.01;0.01;-0.64;137;20;7865
6807;-0.77;-0.01;0.01;-0.64;137;14;7862
6824;-0.77;-0.01;0.01;-0.64;136;14;7863
6842;-0.77;-0.01;0.01;-0.64;139;14;7861
6876;-0.77;-0.01;0.01;-0.64;138;21;7863
6894;-0.77;-0.01;0.01;-0.64;140;24;7861
6910;-0.77;-0.01;0.01;-0.64;143;28;7857
6927;-0.77;-0.01;0.01;-0.64;142;29;7856
6945;-0.77;-0.01;0.01;-0.64;137;25;7857
6964;-0.77;-0.01;0.01;-0.64;137;22;7854
6981;-0.77;-0.01;0.01;-0.64;139;21;7853
7004;-0.77;-0.01;0.01;-0.64;140;23;7860
7024;-0.77;-0.01;0.01;-0.64;141;29;7862
7041;-0.77;-0.01;0.01;-0.64;136;30;7860
7058;-0.77;-0.01;0.01;-0.64;137;28;7863
7075;-0.77;-0.01;0.01;-0.64;136;29;7863
7093;-0.77;-0.01;0.01;-0.64;136;27;7862
7112;-0.77;-0.01;0.01;-0.64;138;23;7860
7128;-0.77;-0.01;0.01;-0.64;136;22;7857
7146;-0.77;-0.01;0.01;-0.64;134;21;7855
7164;-0.77;-0.01;0.01;-0.64;133;25;7860
7181;-0.77;-0.01;0.01;-0.64;137;27;7864
7198;-0.77;-0.01;0.01;-0.64;136;25;7859
7220;-0.77;-0.01;0.01;-0.64;136;24;7857
7238;-0.77;-0.01;0.01;-0.64;134;25;7854
7255;-0.77;-0.01;0.01;-0.64;131;21;7860
7273;-0.77;-0.01;0.01;-0.64;127;19;7857
7291;-0.77;-0.01;0.01;-0.64;132;21;7859
7308;-0.77;-0.01;0.01;-0.64;134;19;7859
7326;-0.77;-0.01;0.01;-0.64;138;24;7860
7343;-0.77;-0.01;0.01;-0.64;135;25;7858
7361;-0.77;-0.01;0.01;-0.64;135;26;7857
7379;-0.77;-0.01;0.01;-0.64;137;28;7853
7397;-0.77;-0.01;0.01;-0.64;137;25;7853
7414;-0.77;-0.01;0.01;-0.64;138;24;7848
7431;-0.77;-0.01;0.01;-0.64;138;24;7843
7452;-0.77;-0.01;0.01;-0.64;138;23;7849
7471;-0.77;-0.01;0.01;-0.64;137;21;7859
7489;-0.77;-0.01;0.01;-0.64;136;25;7862
7505;-0.77;-0.01;0.01;-0.64;138;27;7866
7522;-0.77;-0.01;0.01;-0.64;134;30;7857
7542;-0.77;-0.01;0.01;-0.64;139;29;7859
7563;-0.77;-0.01;0.01;-0.64;134;24;7856
7580;-0.77;-0.01;0.01;-0.64;134;24;7856
7598;-0.77;-0.01;0.01;-0.64;130;25;7857
7617;-0.77;-0.01;0.01;-0.64;135;26;7860
7634;-0.77;-0.01;0.01;-0.64;140;24;7857
7650;-0.77;-0.01;0.01;-0.64;137;23;7857
7673;-0.77;-0.01;0.01;-0.64;137;24;7857
7691;-0.77;-0.01;0.01;-0.64;139;20;7858
8713;-0.77;-0.01;0.01;-0.64;138;28;7856
8730;-0.77;-0.01;0.01;-0.64;135;25;7859
8749;-0.77;-0.01;0.01;-0.64;137;31;7861
8768;-0.77;-0.01;0.01;-0.64;137;31;7858
8784;-0.77;-0.01;0.01;-0.64;137;30;7864
8800;-0.77;-0.01;0.01;-0.64;134;28;7863
8820;-0.77;-0.01;0.01;-0.64;131;25;7861
8838;-0.77;-0.01;0.01;-0.64;135;22;7861
8855;-0.77;-0.01;0.01;-0.64;140;21;7858
8871;-0.77;-0.01;0.01;-0.64;139;25;7854
8890;-0.77;-0.01;0.01;-0.64;138;25;7858
8911;-0.77;-0.01;0.01;-0.64;142;23;7856
8927;-0.77;-0.01;0.01;-0.64;135;22;7861
8946;-0.77;-0.01;0.01;-0.64;139;18;7861
8964;-0.77;-0.01;0.01;-0.64;135;21;7857
8982;-0.77;-0.01;0.01;-0.64;137;23;7858
8998;-0.77;-0.01;0.01;-0.64;129;24;7853
9016;-0.77;-0.01;0.01;-0.64;129;25;7852
9035;-0.77;-0.01;0.01;-0.64;135;23;7854
9052;-0.77;-0.01;0.01;-0.64;137;28;7854
9069;-0.77;-0.01;0.01;-0.64;136;31;7851
9087;-0.77;-0.01;0.01;-0.64;135;34;7852
9106;-0.77;-0.01;0.01;-0.64;135;32;7857
9133;-0.77;-0.01;0.01;-0.64;141;33;7853
9151;-0.77;-0.01;0.01;-0.64;140;35;7859
9168;-0.77;-0.01;0.01;-0.64;140;33;7859
9185;-0.77;-0.01;0.01;-0.64;142;37;7865
9203;-0.77;-0.01;0.01;-0.64;141;37;7863
9221;-0.77;-0.01;0.01;-0.64;138;32;7865
9239;-0.77;-0.01;0.01;-0.64;136;30;7863
9256;-0.77;-0.01;0.01;-0.64;134;31;7862
9274;-0.77;-0.01;0.01;-0.64;131;25;7863
9293;-0.77;-0.01;0.01;-0.64;134;21;7861
9311;-0.77;-0.01;0.01;-0.64;139;20;7859
9333;-0.77;-0.01;0.01;-0.64;139;23;7856
9349;-0.77;-0.01;0.01;-0.64;140;24;7861
9371;-0.77;-0.01;0.01;-0.64;144;25;7867
9387;-0.77;-0.01;0.01;-0.64;140;31;7868
9406;-0.77;-0.01;0.01;-0.64;136;31;7867
9424;-0.77;-0.01;0.01;-0.64;138;29;7868
9441;-0.77;-0.01;0.01;-0.64;141;29;7864
9458;-0.77;-0.01;0.01;-0.64;144;32;7861
9475;-0.77;-0.01;0.01;-0.64;142;29;7861
9494;-0.77;-0.01;0.01;-0.64;143;32;7867
9512;-0.77;-0.01;0.01;-0.64;145;34;7868
9527;-0.77;-0.01;0.01;-0.64;148;28;7866
9546;-0.77;-0.01;0.01;-0.64;145;23;7869
9564;-0.77;-0.01;0.01;-0.64;143;23;7873
9585;-0.77;-0.01;0.01;-0.64;143;26;7873
9601;-0.77;-0.01;0.01;-0.64;140;24;7873
9620;-0.77;-0.01;0.01;-0.64;141;26;7873
9638;-0.77;-0.01;0.01;-0.64;142;24;7874
9654;-0.77;-0.01;0.01;-0.64;148;24;7869
9671;-0.77;-0.01;0.01;-0.64;5382;-17342;27342
9693;-0.77;-0.01;0.01;-0.64;138;26;7870
9712;-0.77;-0.01;0.01;-0.64;141;27;7874
9728;-0.77;-0.01;0.01;-0.64;138;30;7870
9745;-0.77;-0.01;0.01;-0.64;135;31;7868
9763;-0.77;-0.01;0.01;-0.64;137;34;7867
9782;-0.77;-0.01;0.01;-0.64;134;31;7869
9804;-0.77;-0.01;0.01;-0.64;136;36;7867
9834;-0.77;-0.01;0.01;-0.64;141;37;7861
9851;-0.77;-0.01;0.01;-0.64;140;31;7861
9868;-0.77;-0.01;0.01;-0.64;141;31;7859
9887;-0.77;-0.01;0.01;-0.64;142;33;7865
9904;-0.77;-0.01;0.01;-0.64;141;33;7863
9922;-0.77;-0.01;0.01;-0.64;142;33;7864
9939;-0.77;-0.01;0.01;-0.64;139;37;7871
9957;-0.77;-0.01;0.01;-0.64;139;34;7868
9975;-0.77;-0.01;0.01;-0.64;140;30;7870
9992;-0.77;-0.01;0.01;-0.64;137;29;7874
10010;-0.77;-0.01;0.01;-0.64;133;32;7871
10027;-0.77;-0.01;0.01;-0.64;140;33;7870
10048;-0.77;-0.01;0.01;-0.64;141;34;7870
10065;-0.77;-0.01;0.01;-0.64;141;32;7864
10085;-0.77;-0.01;0.01;-0.64;138;29;7874
10102;-0.77;-0.01;0.01;-0.64;142;32;7867
10118;-0.77;-0.01;0.01;-0.64;139;31;7859
10136;-0.77;-0.01;0.01;-0.64;139;31;7858
10155;-0.77;-0.01;0.01;-0.64;137;31;7859
10173;-0.77;-0.01;0.01;-0.64;138;34;7861
10189;-0.77;-0.01;0.01;-0.64;141;32;7863
10206;-0.77;-0.01;0.01;-0.64;137;32;7863
10233;-0.77;-0.01;0.01;-0.64;143;31;7867
10250;-0.77;-0.01;0.01;-0.64;140;35;7869
10269;-0.77;-0.01;0.01;-0.64;140;32;7879
10288;-0.77;-0.01;0.01;-0.64;142;29;7873
10308;-0.77;-0.01;0.01;-0.64;144;23;7864
10324;-0.77;-0.01;0.01;-0.64;142;22;7866
10341;-0.77;-0.01;0.01;-0.64;136;19;7862
10359;-0.77;-0.01;0.01;-0.64;139;18;7865
10377;-0.77;-0.01;0.01;-0.64;140;19;7861
10394;-0.77;-0.01;0.01;-0.64;138;19;7858
10410;-0.77;-0.01;0.01;-0.64;135;20;7860
10430;-0.77;-0.01;0.01;-0.64;134;22;7863
10448;-0.77;-0.01;0.01;-0.64;133;20;7865
10464;-0.77;-0.01;0.01;-0.64;131;16;7871
10485;-0.77;-0.01;0.01;-0.64;135;19;7866
10504;-0.77;-0.01;0.01;-0.64;136;20;7861
10522;-0.77;-0.01;0.01;-0.64;133;24;7863
10538;-0.77;-0.01;0.01;-0.64;132;25;7857
10556;-0.77;-0.01;0.01;-0.64;130;28;7854
10575;-0.77;-0.01;0.01;-0.64;131;29;7853
10592;-0.77;-0.01;0.01;-0.64;138;30;7863
10609;-0.77;-0.01;0.01;-0.64;140;26;7863
10626;-0.77;-0.01;0.01;-0.64;137;24;7866
10645;-0.77;-0.01;0.01;-0.64;139;25;7865
10663;-0.77;-0.01;0.01;-0.64;142;24;7865
10679;-0.77;-0.01;0.01;-0.64;142;25;7866
10701;-0.77;-0.01;0.01;-0.64;141;24;7871
10718;-0.77;-0.01;0.01;-0.64;136;24;7862
10736;-0.77;-0.01;0.01;-0.64;136;26;7861
10754;-0.77;-0.01;0.01;-0.64;135;25;7861
10772;-0.77;-0.66;-1.87;0.41;11264;29142;27391
10792;-0.77;-0.01;0.01;-0.64;138;27;7852
10811;-0.77;-0.01;0.01;-0.64;145;28;7848
10828;-0.77;-0.01;0.01;-0.64;140;30;7853
10845;-0.77;-0.01;0.01;-0.64;137;25;7855
10863;-0.77;-0.01;0.01;-0.64;136;27;7853
10880;-0.77;-0.01;0.01;-0.64;135;27;7854
10899;-0.77;-0.01;0.01;-0.64;132;26;7859
10919;-0.77;-0.01;0.01;-0.64;133;25;7860
10936;-0.77;-0.01;0.01;-0.64;138;26;7860
10955;-0.77;-0.01;0.01;-0.64;138;24;7859
10972;-0.77;-0.01;0.01;-0.64;138;22;7858
10989;-0.77;-0.01;0.01;-0.64;139;24;7861
11007;-0.77;-0.01;0.01;-0.64;137;27;7865
11026;-0.77;-0.01;0.01;-0.64;134;30;7862
11043;-0.77;-0.01;0.01;-0.64;131;32;7861
11059;-0.77;-0.01;0.01;-0.64;133;32;7859
11077;-0.77;-0.01;0.01;-0.64;133;32;7857
11096;-0.77;-0.01;0.01;-0.64;132;33;7855
11114;-0.77;-0.01;0.01;-0.64;130;31;7860
11130;-0.77;-0.01;0.01;-0.64;132;31;7863
11152;-0.77;-0.01;0.01;-0.64;133;34;7856
11170;-0.77;-0.01;0.01;-0.64;134;32;7850
11186;-0.77;-0.01;0.01;-0.64;132;31;7850
11203;-0.77;-0.01;0.01;-0.64;130;30;7853
11222;-0.77;-0.01;0.01;-0.64;136;30;7855
11241;-0.77;-0.01;0.01;-0.64;140;31;7860
11258;-0.77;-0.01;0.01;-0.64;145;32;7864
11273;-0.77;-0.01;0.01;-0.64;143;31;7864
11293;-0.77;-0.01;0.01;-0.64;143;28;7870
11312;-0.77;-0.01;0.01;-0.64;143;29;7873
11329;-0.77;-0.01;0.01;-0.64;141;27;7868
11352;-0.77;-0.01;0.01;-0.64;145;27;7859
11376;-0.77;-0.01;0.01;-0.64;144;28;7864
11393;-0.77;-0.01;0.01;-0.64;145;28;7864
11410;-0.77;-0.01;0.01;-0.64;144;23;7859
11428;-0.77;-0.01;0.01;-0.64;141;26;7866
11446;-0.77;-0.01;0.01;-0.64;139;27;7864
11464;-0.77;-0.01;0.01;-0.64;137;30;7861
11482;-0.77;-0.01;0.01;-0.64;137;28;7858
11501;-0.77;-0.01;0.01;-0.64;134;27;7865
11526;-0.77;-0.01;0.01;-0.64;130;28;7864
12551;-0.77;-0.01;0.01;-0.64;143;26;7855
12568;-0.77;-0.01;0.01;-0.64;142;27;7860
12586;-0.77;-0.01;0.01;-0.64;141;26;7859
12608;-0.77;-0.01;0.01;-0.64;143;26;7862
12625;-0.77;-0.01;0.01;-0.64;140;30;7859
12644;-0.77;-0.01;0.01;-0.64;137;33;7859
12661;-0.77;-0.01;0.01;-0.64;139;35;7857
12679;-0.77;-0.01;0.01;-0.64;140;36;7851
12697;-0.77;-0.01;0.01;-0.64;143;31;7854
12714;-0.77;-0.01;0.01;-0.64;140;32;7854
12732;-0.77;-0.01;0.01;-0.64;139;31;7856
