t;w;x;y;z;ax;ay;az
1825;-0.08;-0.09;-0.75;-0.65;22;8100;-1125
1843;-0.08;-0.09;-0.75;-0.65;22;8102;-1122
1861;-0.08;-0.09;-0.75;-0.65;23;8098;-1127
1879;-0.08;-0.09;-0.75;-0.65;22;8097;-1130
1901;-0.08;-0.09;-0.75;-0.65;23;8095;-1127
1918;-0.08;-0.09;-0.75;-0.65;20;8089;-1120
1936;-0.08;-0.09;-0.75;-0.65;17;8084;-1121
1953;-0.08;-0.09;-0.75;-0.65;15;8087;-1114
1972;-0.08;-0.09;-0.75;-0.65;18;8087;-1114
1990;-0.08;-0.09;-0.75;-0.65;20;8087;-1116
2006;-0.08;-0.09;-0.75;-0.65;19;8086;-1116
2025;-0.08;-0.09;-0.75;-0.65;20;8087;-1113
2044;-0.08;-0.09;-0.75;-0.65;20;8091;-1109
2061;-0.08;-0.09;-0.75;-0.65;22;8091;-1112
2078;-0.08;-0.09;-0.75;-0.65;22;8091;-1110
2104;-0.08;-0.09;-0.75;-0.65;15;8094;-1115
2123;-0.08;-0.09;-0.75;-0.65;17;8091;-1116
2139;-0.08;-0.09;-0.75;-0.65;17;8084;-1111
2156;-0.08;-0.09;-0.75;-0.65;14;8085;-1114
2175;-0.08;-0.09;-0.75;-0.65;19;8088;-1113
2195;-0.08;-0.09;-0.75;-0.65;19;8085;-1115
2211;-0.08;-0.09;-0.75;-0.65;21;8086;-1114
2227;-0.08;-0.09;-0.75;-0.65;18;8089;-1117
2247;-0.08;-0.09;-0.75;-0.65;19;8092;-1124
2266;-0.08;-0.09;-0.75;-0.65;18;8095;-1126
2283;-0.08;-0.09;-0.75;-0.65;19;8101;-1123
2299;-0.08;-0.09;-0.75;-0.65;17;8101;-1118
2323;-0.08;-0.09;-0.75;-0.65;17;8099;-1115
2341;-0.08;-0.09;-0.75;-0.65;18;8100;-1121
2357;-0.08;-0.09;-0.75;-0.65;18;8103;-1127
2376;-0.08;-0.09;-0.75;-0.65;14;8099;-1124
2394;-0.08;-0.09;-0.75;-0.65;17;8098;-1118
2413;-0.08;-0.09;-0.75;-0.65;10;8099;-1115
2429;-0.08;-0.09;-0.75;-0.65;15;8096;-1114
2446;-0.08;-0.09;-0.75;-0.65;16;8097;-1114
2466;-0.08;-0.09;-0.75;-0.65;13;8101;-1121
2484;-0.08;-0.09;-0.75;-0.65;10;8096;-1117
2501;-0.08;-0.09;-0.75;-0.65;10;8099;-1111
2518;-0.08;-0.09;-0.75;-0.65;12;8097;-1116
2541;-0.08;-0.09;-0.75;-0.65;10;8096;-1116
2558;-0.08;-0.09;-0.75;-0.65;13;8093;-1112
2577;-0.08;-0.09;-0.75;-0.65;10;8094;-1107
2594;-0.08;-0.09;-0.75;-0.65;12;8095;-1101
2612;-0.08;-0.09;-0.75;-0.65;12;8097;-1105
2630;-0.08;-0.09;-0.75;-0.65;10;8097;-1102
2653;-0.08;-0.09;-0.75;-0.65;14;8098;-1118
2672;-0.08;-0.09;-0.75;-0.65;17;8096;-1119
2689;-0.08;-0.09;-0.75;-0.65;15;8099;-1118
2708;-0.08;-0.09;-0.75;-0.65;18;8098;-1113
2725;-0.08;-0.09;-0.75;-0.65;14;8097;-1121
2747;-0.08;-0.09;-0.75;-0.65;10;8094;-1122
2764;-0.08;-0.09;-0.75;-0.65;7;8089;-1123
2783;-0.08;-0.09;-0.75;-0.65;4;8093;-1122
2801;-0.08;-0.09;-0.75;-0.65;2;8096;-1122
2818;-0.08;-0.09;-0.75;-0.65;5;8096;-1122
2836;-0.08;-0.09;-0.75;-0.65;10;8096;-1122
2855;-0.08;-0.09;-0.75;-0.65;7;8092;-1121
2872;-0.08;-0.09;-0.75;-0.65;6;8092;-1125
2889;-0.08;-0.09;-0.75;-0.65;9;8090;-1122
2907;-0.08;-0.09;-0.75;-0.65;16;8090;-1116
2927;-0.08;-0.09;-0.75;-0.65;12;8090;-1118
2944;-0.08;-0.09;-0.75;-0.65;9;8092;-1117
2964;-0.08;-0.09;-0.75;-0.65;14;8093;-1110
2983;-0.08;-0.09;-0.75;-0.65;13;8095;-1110
3003;-0.08;-0.09;-0.75;-0.65;12;8095;-1118
3019;-0.08;-0.09;-0.75;-0.65;11;8097;-1121
3035;-0.08;-0.09;-0.75;-0.65;12;8092;-1122
3055;-0.08;-0.09;-0.75;-0.65;12;8096;-1123
3074;-0.08;-0.09;-0.75;-0.65;14;8094;-1117
3091;-0.08;-0.09;-0.75;-0.65;12;8096;-1113
3107;-0.08;-0.09;-0.75;-0.65;15;8096;-1112
3126;-0.08;-0.09;-0.75;-0.65;13;8096;-1110
3146;-0.08;-0.09;-0.75;-0.65;18;8099;-1110
3162;-0.08;-0.09;-0.75;-0.65;21;8098;-1117
3193;-0.08;-0.09;-0.75;-0.65;18;8094;-1122
3212;-0.08;-0.09;-0.75;-0.65;16;8090;-1117
3230;-0.08;-0.09;-0.75;-0.65;13;8092;-1116
3247;-0.08;-0.09;-0.75;-0.65;14;8093;-1121
3265;-0.08;-0.09;-0.75;-0.65;15;8095;-1124
3284;-0.08;-0.09;-0.75;-0.65;15;8093;-1123
3302;-0.08;-0.09;-0.75;-0.65;18;8092;-1123
3319;-0.08;-0.09;-0.75;-0.65;13;8094;-1118
3336;-0.08;-0.09;-0.75;-0.65;16;8097;-1120
3356;-0.08;-0.09;-0.75;-0.65;17;8098;-1125
3373;-0.08;-0.09;-0.75;-0.65;20;8098;-1116
3395;-0.08;-0.09;-0.75;-0.65;16;8094;-1119
3412;-0.08;-0.09;-0.75;-0.65;13;8095;-1109
3432;-0.08;-0.09;-0.75;-0.65;15;8096;-1108
3451;-0.08;-0.09;-0.75;-0.65;16;8099;-1112
3481;-0.08;-0.09;-0.75;-0.65;17;8099;-1116
3498;-0.08;-0.09;-0.75;-0.65;17;8100;-1122
3524;-0.08;-0.09;-0.75;-0.65;13;8103;-1119
3540;-0.08;-0.09;-0.75;-0.65;12;8099;-1119
3557;-0.08;-0.09;-0.75;-0.65;18;8096;-1113
3574;-0.08;-0.09;-0.75;-0.65;19;8095;-1106
3593;-0.08;-0.09;-0.75;-0.65;22;8092;-1102
3611;-0.08;-0.09;-0.75;-0.65;24;8090;-1103
3632;-0.08;-0.09;-0.75;-0.65;21;8091;-1103
3650;-0.08;-0.09;-0.75;-0.65;24;8095;-1097
3668;-0.08;-0.09;-0.75;-0.65;24;8094;-1105
3686;-0.08;-0.09;-0.75;-0.65;20;8090;-1110
3713;-0.08;-0.09;-0.75;-0.65;25;8094;-1116
3730;-0.08;-0.09;-0.75;-0.65;20;8093;-1112
3748;-0.08;-0.09;-0.75;-0.65;21;8091;-1113
3766;-0.08;-0.09;-0.75;-0.65;16;8095;-1107
3784;-0.08;-0.09;-0.75;-0.65;13;8096;-1105
3801;-0.08;-0.09;-0.75;-0.65;13;8098;-1110
3819;-0.08;-0.09;-0.75;-0.65;12;8095;-1120
3838;-0.08;-0.09;-0.75;-0.65;15;8096;-1123
3858;-0.08;-0.09;-0.75;-0.65;13;8097;-1116
3875;-0.08;-0.09;-0.75;-0.65;17;8096;-1120
3893;-0.08;-0.09;-0.75;-0.65;11;8100;-1115
4912;-0.08;-0.09;-0.75;-0.65;21;8099;-1104
4929;-0.08;-0.09;-0.75;-0.65;17;8100;-1113
4945;-0.08;-0.09;-0.75;-0.65;18;8099;-1115
4965;-0.08;-0.09;-0.75;-0.65;17;8098;-1112
4984;-0.08;-0.09;-0.75;-0.65;17;8100;-1107
5000;-0.08;-0.09;-0.75;-0.65;18;8101;-1109
5017;-0.08;-0.09;-0.75;-0.65;16;8098;-1111
5036;-0.08;-0.09;-0.75;-0.65;15;8097;-1114
5058;-0.08;-0.09;-0.75;-0.65;12;8096;-1115
5074;-0.08;-0.09;-0.75;-0.65;13;8096;-1117
5091;-0.08;-0.09;-0.75;-0.65;12;8100;-1118
5111;-0.08;-0.09;-0.75;-0.65;9;8099;-1118
5128;-0.08;-0.09;-0.75;-0.65;6;8098;-1121
5145;-0.08;-0.09;-0.75;-0.65;13;8097;-1122
5163;-0.08;-0.09;-0.75;-0.65;12;8094;-1116
5182;-0.08;-0.09;-0.75;-0.65;14;8093;-1115
5199;-0.08;-0.09;-0.75;-0.65;17;8094;-1115
5215;-0.08;-0.09;-0.75;-0.65;15;8095;-1113
5234;-0.08;-0.09;-0.75;-0.65;19;8096;-1118
5252;-0.08;-0.09;-0.75;-0.65;20;8096;-1117
5282;-0.08;-0.09;-0.75;-0.65;20;8097;-1125
5300;-0.08;-0.09;-0.75;-0.65;21;8098;-1126
5318;-0.08;-0.09;-0.75;-0.65;22;8099;-1117
5336;-0.08;-0.09;-0.75;-0.65;21;8098;-1115
5354;-0.08;-0.09;-0.75;-0.65;20;8093;-1117
5371;-0.08;-0.09;-0.75;-0.65;18;8089;-1115
5389;-0.08;-0.09;-0.75;-0.65;16;8088;-1112
5407;-0.08;-0.09;-0.75;-0.65;13;8088;-1116
5424;-0.08;-0.09;-0.75;-0.65;10;8090;-1123
5443;-0.08;-0.09;-0.75;-0.65;12;8088;-1124
5460;-0.08;-0.09;-0.75;-0.65;16;8087;-1123
5478;-0.08;-0.09;-0.75;-0.65;17;8092;-1121
5499;-0.08;-0.09;-0.75;-0.65;11;8093;-1118
5517;-0.08;-0.09;-0.75;-0.65;10;8095;-1116
5534;-0.08;-0.09;-0.75;-0.65;11;8096;-1115
5551;-0.08;-0.09;-0.75;-0.65;11;8094;-1114
5571;-0.08;-0.09;-0.75;-0.65;11;8098;-1119
5588;-0.08;-0.09;-0.75;-0.65;10;8096;-1122
5605;-0.08;-0.09;-0.75;-0.65;11;8090;-1124
5623;-0.08;-0.09;-0.75;-0.65;13;8090;-1126
5641;-0.08;-0.09;-0.75;-0.65;19;8090;-1125
5659;-0.08;-0.09;-0.75;-0.65;19;8088;-1119
5676;-0.08;-0.09;-0.75;-0.65;18;8089;-1118
5698;-0.08;-0.09;-0.75;-0.65;19;8092;-1120
5716;-0.08;-0.09;-0.75;-0.65;17;8095;-1125
5734;-0.08;-0.09;-0.75;-0.65;18;8095;-1128
5750;-0.08;-0.09;-0.75;-0.65;18;8097;-1121
5769;-0.08;-0.09;-0.75;-0.65;20;8101;-1118
5788;-0.08;-0.09;-0.75;-0.65;20;8098;-1114
5804;-0.08;-0.09;-0.75;-0.65;19;8094;-1122
5821;-0.08;-0.09;-0.75;-0.65;4859;28594;4036
5842;-0.08;-0.09;-0.75;-0.65;15;8100;-1110
5862;-0.08;-0.09;-0.75;-0.65;16;8101;-1107
5878;-0.08;-0.09;-0.75;-0.65;15;8106;-1107
5894;-0.08;-0.09;-0.75;-0.65;21;8103;-1102
5917;-0.08;-0.09;-0.75;-0.65;22;8097;-1102
5935;-0.08;-0.09;-0.75;-0.65;21;8094;-1100
5952;-0.08;-0.09;-0.75;-0.65;25;8092;-1099
5969;-0.08;-0.09;-0.75;-0.65;22;8095;-1106
5989;-0.08;-0.09;-0.75;-0.65;17;8097;-1111
6006;-0.08;-0.09;-0.75;-0.65;15;8096;-1115
6022;-0.08;-0.09;-0.75;-0.65;17;8095;-1110
6041;-0.08;-0.09;-0.75;-0.65;17;8095;-1114
6059;-0.08;-0.09;-0.75;-0.65;16;8093;-1121
6077;-0.08;-0.09;-0.75;-0.65;14;8091;-1122
6093;-0.08;-0.09;-0.75;-0.65;16;8096;-1117
6115;-0.08;-0.09;-0.75;-0.65;14;8097;-1119
6133;-0.08;-0.09;-0.75;-0.65;15;8098;-1122
6150;-0.08;-0.09;-0.75;-0.65;19;8098;-1125
6169;-0.08;-0.09;-0.75;-0.65;21;8097;-1119
6186;-0.08;-0.09;-0.75;-0.65;18;8094;-1119
6204;-0.08;-0.09;-0.75;-0.65;18;8094;-1125
6222;-0.08;-0.09;-0.75;-0.65;18;8094;-1122
6239;-0.08;-0.09;-0.75;-0.65;16;8097;-1121
6257;-0.08;-0.09;-0.75;-0.65;14;8098;-1119
6275;-0.08;-0.09;-0.75;-0.65;13;8098;-1115
6293;-0.08;-0.09;-0.75;-0.65;16;8094;-1115
6310;-0.08;-0.09;-0.75;-0.65;16;8089;-1116
6331;-0.08;-0.09;-0.75;-0.65;13;8087;-1118
6349;-0.08;-0.09;-0.75;-0.65;15;8091;-1113
6367;-0.08;-0.09;-0.75;-0.65;17;8091;-1111
6392;-0.08;-0.09;-0.75;-0.65;13;8097;-1119
6409;-0.08;-0.09;-0.75;-0.65;18;8092;-1121
6429;-0.08;-0.09;-0.75;-0.65;23;8097;-1128
6457;-0.08;-0.09;-0.75;-0.65;25;8096;-1132
6474;-0.08;-0.09;-0.75;-0.65;24;8094;-1130
6490;-0.08;-0.09;-0.75;-0.65;23;8092;-1124
6509;-0.08;-0.09;-0.75;-0.65;24;8096;-1120
6527;-0.08;-0.09;-0.75;-0.65;19;8090;-1130
6546;-0.08;-0.09;-0.75;-0.65;23;8091;-1129
6565;-0.08;-0.09;-0.75;-0.65;21;8098;-1128
6584;-0.08;-0.09;-0.75;-0.65;21;8094;-1123
6603;-0.08;-0.09;-0.75;-0.65;18;8092;-1123
6619;-0.08;-0.09;-0.75;-0.65;21;8090;-1119
6636;-0.08;-0.09;-0.75;-0.65;22;8095;-1120
6655;-0.08;-0.09;-0.75;-0.65;23;8094;-1128
6675;-0.08;-0.09;-0.75;-0.65;21;8097;-1125
6692;-0.08;-0.09;-0.75;-0.65;14;8098;-1121
6709;-0.08;-0.09;-0.75;-0.65;8;8099;-1122
6735;-0.08;-0.09;-0.75;-0.65;10;8094;-1123
6753;-0.08;-0.09;-0.75;-0.65;11;8097;-1126
6773;-0.08;-0.09;-0.75;-0.65;11;8094;-1125
6790;-0.08;-0.09;-0.75;-0.65;11;8095;-1123
6810;-0.08;-0.09;-0.75;-0.65;8;8096;-1124
6827;-0.08;-0.09;-0.75;-0.65;10;8100;-1122
6845;-0.08;-0.09;-0.75;-0.65;15;8102;-1118
6862;-0.08;-0.09;-0.75;-0.65;17;8100;-1120
6881;-0.08;-0.09;-0.75;-0.65;13;8101;-1123
6899;-0.08;-0.09;-0.75;-0.65;12;8104;-1124
6922;-0.08;-0.09;-0.75;-0.65;10;8096;-1131
6940;-0.08;-0.09;-0.75;-0.65;10;8095;-1132
6959;-0.08;-0.09;-0.75;-0.65;13;8091;-1124
6977;-0.08;-0.09;-0.75;-0.65;18;8090;-1122
6998;-0.08;-0.09;-0.75;-0.65;16;8091;-1114
7016;-0.08;-0.09;-0.75;-0.65;15;8093;-1107
7034;-0.08;-0.09;-0.75;-0.65;18;8098;-1107
7051;-0.08;-0.09;-0.75;-0.65;15;8097;-1102
7070;-0.08;-0.09;-0.75;-0.65;18;8096;-1101
7087;-0.08;-0.09;-0.75;-0.65;19;8096;-1109
7105;-0.08;-0.09;-0.75;-0.65;17;8098;-1111
7123;-0.08;-0.09;-0.75;-0.65;17;8093;-1115
7141;-0.08;-0.09;-0.75;-0.65;14;8091;-1119
7159;-0.08;-0.09;-0.75;-0.65;12;8096;-1118
7176;-0.08;-0.09;-0.75;-0.65;11;8094;-1113
7195;-0.08;-0.09;-0.75;-0.65;10;8092;-1115
7216;-0.08;-0.09;-0.75;-0.65;10;8092;-1113
7233;-0.08;-0.09;-0.75;-0.65;14;8091;-1105
7251;-0.08;-0.09;-0.75;-0.65;10;8092;-1105
7271;-0.08;-0.09;-0.75;-0.65;9;8095;-1102
7288;-0.08;-0.09;-0.75;-0.65;8;8096;-1103
7304;-0.08;-0.09;-0.75;-0.65;17;8092;-1108
7323;-0.08;-0.09;-0.75;-0.65;20;8091;-1111
7341;-0.08;-0.09;-0.75;-0.65;20;8090;-1112
7360;-0.08;-0.09;-0.75;-0.65;14;8092;-1117
7376;-0.08;-0.09;-0.75;-0.65;13;8093;-1121
7393;-0.08;-0.09;-0.75;-0.65;16;8092;-1129
7417;-0.08;-0.09;-0.75;-0.65;17;8089;-1127
7433;-0.08;-0.09;-0.75;-0.65;18;8090;-1122
7450;-0.08;-0.09;-0.75;-0.64;27387;-12550;19408
7471;-0.08;-0.09;-0.75;-0.65;13;8095;-1113
7491;-0.08;-0.09;-0.75;-0.65;13;8099;-1106
7507;-0.08;-0.09;-0.75;-0.65;13;8099;-1106
7523;-0.08;-0.09;-0.75;-0.65;12;8099;-1113
7543;-0.08;-0.09;-0.75;-0.65;14;8097;-1120
7561;-0.08;-0.09;-0.75;-0.65;10;8096;-1121
7579;-0.08;-0.09;-0.75;-0.65;9;8095;-1115
7595;-0.08;-0.09;-0.75;-0.65;7;8093;-1115
7615;-0.08;-0.09;-0.75;-0.65;12;8095;-1122
7636;-0.08;-0.09;-0.75;-0.65;13;8098;-1117
7653;-0.08;-0.09;-0.75;-0.65;16;8102;-1120
7671;-0.08;-0.09;-0.75;-0.65;17;8098;-1119
7689;-0.08;-0.09;-0.75;-0.65;14;8095;-1122
7708;-0.08;-0.09;-0.75;-0.65;16;8092;-1121
7724;-0.08;-0.09;-0.75;-0.65;17;8089;-1123
7743;-0.08;-0.09;-0.75;-0.65;14;8090;-1126
8772;-0.08;-0.09;-0.75;-0.65;16;8091;-1124
8789;-0.08;-0.09;-0.75;-0.65;20;8089;-1120
8806;-0.08;-0.09;-0.75;-0.65;16;8090;-1121
8824;-0.08;-0.09;-0.75;-0.65;16;8091;-1122
8843;-0.08;-0.09;-0.75;-0.65;23;8094;-1118
8864;-0.08;-0.09;-0.75;-0.65;20;8095;-1107
8881;-0.08;-0.09;-0.75;-0.65;13;8096;-1106
8899;-0.08;-0.09;-0.75;-0.65;15;8095;-1105
8917;-0.08;-0.09;-0.75;-0.65;14;8093;-1101
8935;-0.08;-0.09;-0.75;-0.65;14;8090;-1101
8953;-0.08;-0.09;-0.75;-0.65;12;8089;-1101
8970;-0.08;-0.09;-0.75;-0.65;16;8092;-1110
8989;-0.08;-0.09;-0.75;-0.65;16;8092;-1114
9006;-0.08;-0.09;-0.75;-0.65;21;8093;-1114
9031;-0.08;-0.09;-0.75;-0.65;14;8104;-1115
9049;-0.08;-0.09;-0.75;-0.65;17;8102;-1113
9070;-0.08;-0.09;-0.75;-0.65;19;8096;-1113
9089;-0.08;-0.09;-0.75;-0.65;17;8096;-1113
9107;-0.08;-0.09;-0.75;-0.65;18;8097;-1114
9123;-0.08;-0.09;-0.75;-0.65;20;8099;-1115
9141;-0.08;-0.09;-0.75;-0.65;18;8099;-1113
9160;-0.08;-0.09;-0.75;-0.65;23;8096;-1113
9176;-0.08;-0.09;-0.75;-0.65;23;8099;-1111
9193;-0.08;-0.09;-0.75;-0.65;21;8096;-1112
9212;-0.08;-0.09;-0.75;-0.65;19;8093;-1116
9230;-0.08;-0.09;-0.75;-0.65;18;8091;-1117
9247;-0.08;-0.09;-0.75;-0.65;17;8094;-1115
9263;-0.08;-0.09;-0.75;-0.65;14;8094;-1109
9287;-0.08;-0.09;-0.75;-0.65;15;8094;-1108
9304;-0.08;-0.09;-0.75;-0.65;15;8093;-1107
9321;-0.08;-0.09;-0.75;-0.65;19;8094;-1105
9339;-0.08;-0.09;-0.75;-0.65;23;8096;-1105
9358;-0.08;-0.09;-0.75;-0.65;23;8094;-1110
9377;-0.08;-0.09;-0.75;-0.65;24;8092;-1111
9394;-0.08;-0.09;-0.75;-0.65;19;8090;-1109
9424;-0.08;-0.09;-0.75;-0.65;19;8089;-1114
9442;-0.08;-0.09;-0.75;-0.65;23;8092;-1119
9460;-0.08;-0.09;-0.75;-0.65;21;8094;-1121
9476;-0.08;-0.09;-0.75;-0.65;20;8097;-1114
9498;-0.08;-0.09;-0.75;-0.65;14;8097;-1119
9516;-0.08;-0.09;-0.75;-0.65;13;8100;-1116
9534;-0.08;-0.09;-0.75;-0.65;11;8099;-1112
9561;-0.08;-0.09;-0.75;-0.65;17;8094;-1117
9579;-0.08;-0.09;-0.75;-0.65;16;8098;-1118
9597;-0.08;-0.09;-0.75;-0.65;15;8101;-1114
9614;-0.08;-0.09;-0.75;-0.65;16;8104;-1117
9632;-0.08;-0.09;-0.75;-0.65;12;8105;-1114
9650;-0.08;-0.09;-0.75;-0.65;9;8104;-1120
9668;-0.08;-0.09;-0.75;-0.65;9;8099;-1119
9685;-0.08;-0.09;-0.75;-0.65;13;8097;-1119
9704;-0.08;-0.09;-0.75;-0.65;14;8097;-1122
9724;-0.08;-0.09;-0.75;-0.65;14;8100;-1119
9741;-0.08;-0.09;-0.75;-0.65;15;8102;-1117
9761;-0.08;-0.09;-0.75;-0.65;16;8098;-1115
9778;-0.08;-0.09;-0.75;-0.65;15;8097;-1117
9795;-0.08;-0.09;-0.75;-0.65;14;8101;-1120
9813;-0.08;-0.09;-0.75;-0.65;14;8103;-1112
9832;-0.08;-0.09;-0.75;-0.65;10;8103;-1104
9849;-0.08;-0.09;-0.75;-0.65;15;8105;-1098
9866;-0.08;-0.09;-0.75;-0.65;17;8105;-1101
9884;-0.08;-0.09;-0.75;-0.65;15;8103;-1103
9903;-0.08;-0.09;-0.75;-0.65;18;8102;-1103
9922;-0.08;-0.09;-0.75;-0.65;20;8099;-1098
9942;-0.08;-0.09;-0.75;-0.65;21;8096;-1103
9966;-0.08;-0.09;-0.75;-0.65;16;8100;-1107
9983;-0.08;-0.09;-0.75;-0.65;16;8100;-1106
10001;-0.08;-0.09;-0.75;-0.65;15;8099;-1105
10017;-0.08;-0.09;-0.75;-0.65;14;8098;-1102
10036;-0.08;-0.09;-0.75;-0.65;13;8099;-1104
10055;-0.08;-0.09;-0.75;-0.65;17;8099;-1106
10071;-0.08;-0.09;-0.75;-0.65;20;8100;-1113
10088;-0.08;-0.09;-0.75;-0.65;22;8100;-1115
10111;-0.08;-0.09;-0.75;-0.65;11;8092;-1117
10130;-0.08;-0.09;-0.75;-0.65;14;8093;-1115
10149;-0.08;-0.09;-0.75;-0.65;20;8091;-1118
10166;-0.08;-0.09;-0.75;-0.65;20;8090;-1122
10186;-0.08;-0.09;-0.75;-0.65;17;8089;-1124
10203;-0.08;-0.09;-0.75;-0.65;16;8088;-1124
10220;-0.08;-0.09;-0.75;-0.65;17;8090;-1116
10238;-0.08;-0.09;-0.75;-0.65;20;8096;-1112
10257;-0.08;-0.09;-0.75;-0.65;17;8092;-1113
10275;-0.08;-0.09;-0.75;-0.65;11;8098;-1114
10291;-0.08;-0.09;-0.75;-0.65;12;8100;-1112
10309;-0.08;-0.09;-0.75;-0.65;14;8100;-1118
10328;-0.08;-0.09;-0.75;-0.65;15;8102;-1122
10346;-0.08;-0.09;-0.75;-0.65;16;8103;-1122
10367;-0.08;-0.09;-0.75;-0.65;16;8102;-1123
10385;-0.08;-0.09;-0.75;-0.65;10;8099;-1126
10402;-0.08;-0.09;-0.75;-0.65;10;8100;-1121
10420;-0.08;-0.09;-0.75;-0.65;7;8096;-1117
10438;-0.08;-0.09;-0.75;-0.65;5;8094;-1119
10455;-0.08;-0.09;-0.75;-0.65;8;8095;-1118
10474;-0.08;-0.09;-0.75;-0.65;12;8092;-1120
10491;-0.08;-0.09;-0.75;-0.65;16;8087;-1114
10509;-0.08;-0.09;-0.75;-0.65;23;8084;-1112
10527;-0.08;-0.09;-0.75;-0.65;24;8084;-1116
10544;-0.08;-0.09;-0.75;-0.65;23;8085;-1119
10567;-0.08;-0.09;-0.75;-0.65;24;8087;-1124
10584;-0.08;-0.09;-0.75;-0.65;17;8091;-1120
10601;-0.08;-0.09;-0.75;-0.65;11;8093;-1115
10618;-0.08;-0.09;-0.75;-0.65;16;8092;-1110
10637;-0.08;-0.09;-0.75;-0.65;17;8094;-1109
10660;-0.08;-0.09;-0.75;-0.65;19;8095;-1116
10676;-0.08;-0.09;-0.75;-0.65;19;8091;-1114
10695;-0.08;-0.09;-0.75;-0.65;17;8091;-1121
10713;-0.08;-0.09;-0.75;-0.65;21;8091;-1124
10731;-0.08;-0.09;-0.75;-0.65;22;8090;-1130
10748;-0.08;-0.09;-0.75;-0.65;21;8092;-1130
10770;-0.08;-0.09;-0.75;-0.65;19;8090;-1126
10789;-0.08;-0.09;-0.75;-0.65;15;8088;-1121
10805;-0.08;-0.09;-0.75;-0.65;15;8090;-1119
10822;-0.08;-0.09;-0.75;-0.65;11;8092;-1117
10841;-0.08;-0.09;-0.75;-0.65;10;8095;-1117
10860;-0.08;-0.09;-0.75;-0.65;10;8095;-1118
10877;-0.08;-0.09;-0.75;-0.65;10;8097;-1117
10893;-0.08;-0.09;-0.75;-0.65;11;8097;-1115
10913;-0.08;-0.09;-0.75;-0.65;12;8096;-1113
10931;-0.08;-0.09;-0.75;-0.65;11;8096;-1115
10948;-0.08;-0.09;-0.75;-0.65;11;8099;-1111
10965;-0.08;-0.09;-0.75;-0.65;8;8100;-1110
10988;-0.08;-0.09;-0.75;-0.65;7;8101;-1114
11006;-0.08;-0.09;-0.75;-0.65;8;8097;-1108
11022;-0.08;-0.09;-0.75;-0.65;7;8097;-1107
11040;-0.08;-0.09;-0.75;-0.65;4;8097;-1110
11059;-0.08;-0.09;-0.75;-0.65;4;8098;-1104
11077;-0.08;-0.09;-0.75;-0.65;7;8097;-1109
