t;w;x;y;z;ax;ay;az
2315;0.64;0.74;0.16;0.14;17;8085;-1232
2333;0.64;0.74;0.16;0.14;16;8087;-1230
2348;0.64;0.74;0.16;0.14;17;8094;-1232
2367;0.64;0.74;0.16;0.14;16;8094;-1233
2385;0.64;0.74;0.16;0.14;21;8095;-1230
2402;0.64;0.74;0.16;0.14;21;8095;-1230
2421;0.64;0.74;0.16;0.14;22;8091;-1232
2440;0.64;0.74;0.16;0.14;25;8091;-1231
2459;0.64;0.74;0.16;0.14;23;8095;-1235
2475;0.64;0.74;0.16;0.14;14;8095;-1234
2492;0.64;0.74;0.16;0.14;16;8090;-1236
2510;0.64;0.74;0.16;0.14;14;8087;-1240
2528;0.64;0.74;0.16;0.14;10;8085;-1231
2545;0.64;0.74;0.16;0.14;9;8084;-1233
2561;0.64;0.74;0.16;0.14;9;8085;-1239
2580;0.64;0.74;0.16;0.14;11;8082;-1237
2598;0.64;0.74;0.16;0.14;16;8086;-1241
2614;0.64;0.74;0.16;0.14;15;8085;-1232
2631;0.64;0.74;0.16;0.14;15;8088;-1228
2653;0.64;0.74;0.16;0.14;14;8090;-1224
2671;0.64;0.74;0.16;0.14;11;8089;-1228
2687;0.64;0.74;0.16;0.14;13;8091;-1228
2714;0.64;0.74;0.16;0.14;10;8093;-1220
2732;0.64;0.74;0.16;0.14;8;8090;-1224
2750;0.64;0.74;0.16;0.14;8;8089;-1228
2767;0.64;0.74;0.16;0.14;7;8091;-1229
2785;0.64;0.74;0.16;0.14;10;8092;-1221
2817;0.64;0.74;0.16;0.14;8;8095;-1222
2834;0.64;0.74;0.16;0.14;8;8089;-1227
2850;0.64;0.74;0.16;0.14;11;8089;-1228
2867;0.64;0.74;0.16;0.14;10;8091;-1230
2886;0.64;0.74;0.16;0.14;13;8093;-1231
2909;0.64;0.74;0.16;0.14;14;8090;-1230
2944;0.64;0.74;0.16;0.14;19;8087;-1230
2961;0.64;0.74;0.16;0.14;21;8088;-1229
2978;0.64;0.74;0.16;0.14;25;8084;-1231
2996;0.64;0.74;0.16;0.14;24;8086;-1232
3013;0.64;0.74;0.16;0.14;23;8087;-1230
3029;0.64;0.74;0.16;0.14;20;8091;-1235
3048;0.64;0.74;0.16;0.14;21;8089;-1237
3066;0.64;0.74;0.16;0.14;21;8090;-1240
3082;0.64;0.74;0.16;0.14;19;8087;-1241
3099;0.64;0.74;0.16;0.14;21;8086;-1232
3118;0.64;0.74;0.16;0.14;21;8091;-1231
3137;0.64;0.74;0.16;0.14;18;8089;-1232
3155;0.64;0.74;0.16;0.14;18;8086;-1232
3173;0.64;0.74;0.16;0.14;21;8083;-1232
3192;0.64;0.74;0.16;0.14;21;8085;-1229
3209;0.64;0.74;0.16;0.14;23;8086;-1231
3234;0.64;0.74;0.16;0.14;28;8091;-1223
3251;0.64;0.74;0.16;0.14;26;8091;-1224
3270;0.64;0.74;0.16;0.14;23;8091;-1224
3287;0.64;0.74;0.16;0.14;19;8090;-1221
3304;0.64;0.74;0.16;0.14;17;8091;-1220
3321;0.64;0.74;0.16;0.14;18;8090;-1224
3340;0.64;0.74;0.16;0.14;18;8092;-1228
3357;0.64;0.74;0.16;0.14;15;8090;-1228
3377;0.64;0.74;0.16;0.14;13;8088;-1229
3395;0.64;0.74;0.16;0.14;18;8084;-1223
3412;0.64;0.74;0.16;0.14;16;8082;-1223
3430;0.64;0.74;0.16;0.14;15;8077;-1223
3448;0.64;0.74;0.16;0.14;16;8079;-1219
3465;0.64;0.74;0.16;0.14;17;8081;-1221
3483;0.64;0.74;0.16;0.14;17;8083;-1219
3500;0.64;0.74;0.16;0.14;16;8084;-1220
3518;0.64;0.74;0.16;0.14;16;8086;-1225
3535;0.64;0.74;0.16;0.14;14;8087;-1221
3552;0.64;0.74;0.16;0.14;17;8085;-1220
3570;0.64;0.74;0.16;0.14;18;8084;-1225
3587;0.64;0.74;0.16;0.14;20;8079;-1227
3608;0.64;0.74;0.16;0.14;21;8082;-1228
3625;0.64;0.74;0.16;0.14;16;8085;-1228
3644;0.64;0.74;0.16;0.14;14;8089;-1223
3661;0.64;0.74;0.16;0.14;15;8092;-1225
3677;0.64;0.74;0.16;0.14;17;8089;-1225
3695;0.64;0.74;0.16;0.14;16;8088;-1221
3713;0.64;0.74;0.16;0.14;15;8086;-1222
3731;0.64;0.74;0.16;0.14;12;8088;-1222
3747;0.64;0.74;0.16;0.14;9;8088;-1220
3764;0.64;0.74;0.16;0.14;10;8088;-1224
3793;0.64;0.74;0.16;0.14;11;8087;-1229
3810;0.64;0.74;0.16;0.14;13;8086;-1234
3827;0.64;0.74;0.16;0.14;13;8087;-1231
3848;0.64;0.74;0.16;0.14;14;8087;-1231
4872;0.64;0.74;0.16;0.14;26;8088;-1229
4889;0.64;0.74;0.16;0.14;20;8086;-1230
4905;0.64;0.74;0.16;0.14;17;8086;-1231
4924;0.64;0.74;0.16;0.14;13;8085;-1236
4941;0.64;0.74;0.16;0.14;9;8087;-1231
4956;0.64;0.74;0.16;0.14;8;8086;-1221
4975;0.64;0.74;0.16;0.14;14;8083;-1223
4993;0.64;0.74;0.16;0.14;17;8082;-1228
5010;0.64;0.74;0.16;0.14;13;8083;-1229
5026;0.64;0.74;0.16;0.14;10;8086;-1225
5043;0.64;0.74;0.16;0.14;12;8089;-1228
5062;0.64;0.74;0.16;0.14;17;8086;-1235
5082;0.64;0.74;0.16;0.14;20;8087;-1234
5100;0.64;0.74;0.16;0.14;18;8086;-1231
5117;0.64;0.74;0.16;0.14;14;8085;-1229
5135;0.64;0.74;0.16;0.14;12;8082;-1236
5152;0.64;0.74;0.16;0.14;18;8082;-1237
5169;0.64;0.74;0.16;0.14;24;8086;-1237
5187;0.64;0.74;0.16;0.14;25;8087;-1233
5204;0.64;0.74;0.16;0.14;19;8086;-1232
5222;0.64;0.74;0.16;0.14;20;8088;-1240
5239;0.64;0.74;0.16;0.14;19;8086;-1234
5255;0.64;0.74;0.16;0.14;18;8086;-1231
5274;0.64;0.74;0.16;0.14;19;8084;-1233
5290;0.64;0.74;0.16;0.14;20;8081;-1233
5312;0.64;0.74;0.16;0.14;19;8084;-1233
5328;0.64;0.74;0.16;0.14;19;8086;-1239
5345;0.64;0.74;0.16;0.14;17;8085;-1246
5372;0.64;0.74;0.16;0.14;19;8090;-1226
5389;0.64;0.74;0.16;0.14;19;8091;-1228
5406;0.64;0.74;0.16;0.14;18;8089;-1234
5423;0.64;0.74;0.16;0.14;14;8086;-1235
5442;0.64;0.74;0.16;0.14;17;8082;-1233
5459;0.64;0.74;0.16;0.14;15;8082;-1229
5476;0.64;0.74;0.16;0.14;21;8081;-1225
5493;0.64;0.74;0.16;0.14;24;8083;-1225
5511;0.64;0.74;0.16;0.14;22;8081;-1230
5529;0.64;0.74;0.16;0.14;22;8083;-1235
5547;0.64;0.74;0.16;0.14;24;8083;-1232
5567;0.64;0.74;0.16;0.14;21;8087;-1231
5585;0.64;0.74;0.16;0.14;20;8088;-1228
5600;0.64;0.74;0.16;0.14;15;8089;-1223
5617;0.64;0.74;0.16;0.14;9;8084;-1220
5636;0.64;0.74;0.16;0.14;8;8085;-1224
5654;0.64;0.74;0.16;0.14;5;8087;-1226
5670;0.64;0.74;0.16;0.14;6;8087;-1229
5686;0.64;0.74;0.16;0.14;12;8085;-1227
5705;0.64;0.74;0.16;0.14;13;8082;-1220
5723;0.64;0.74;0.16;0.14;13;8081;-1223
5741;0.64;0.74;0.16;0.14;12;8084;-1226
5781;0.64;0.74;0.16;0.14;15;8086;-1230
5798;0.64;0.74;0.16;0.14;15;8085;-1231
5815;0.64;0.74;0.16;0.14;16;8086;-1232
5832;0.64;0.74;0.16;0.14;17;8086;-1230
5849;0.64;0.74;0.16;0.14;22;8084;-1235
5868;0.64;0.74;0.16;0.14;22;8088;-1231
5885;0.64;0.74;0.16;0.14;23;8091;-1230
5913;0.64;0.74;0.16;0.14;5;8092;-1229
5931;0.64;0.74;0.16;0.14;3;8095;-1229
5963;0.64;0.74;0.16;0.14;2;8096;-1225
5979;0.64;0.74;0.16;0.14;5;8098;-1227
5995;0.64;0.74;0.16;0.14;9;8098;-1219
6012;0.64;0.74;0.16;0.14;9;8098;-1216
6034;0.64;0.74;0.16;0.14;10;8099;-1223
6051;0.64;0.74;0.16;0.14;12;8095;-1232
6068;0.64;0.74;0.16;0.14;13;8094;-1231
6086;0.64;0.74;0.16;0.14;17;8094;-1232
6103;0.64;0.74;0.16;0.14;18;8091;-1234
6121;0.64;0.74;0.16;0.14;20;8092;-1229
6138;0.64;0.74;0.16;0.14;23;8088;-1226
6155;0.64;0.74;0.16;0.14;16;8085;-1227
6173;0.64;0.74;0.16;0.14;16;8086;-1230
6190;0.64;0.74;0.16;0.14;19;8085;-1223
6208;0.64;0.74;0.16;0.14;17;8086;-1221
6225;0.64;0.74;0.16;0.14;17;8087;-1229
6242;0.64;0.74;0.16;0.14;19;8088;-1231
6264;0.64;0.74;0.16;0.14;17;8087;-1236
6281;0.64;0.74;0.16;0.14;15;8089;-1242
6298;0.64;0.74;0.16;0.14;15;8086;-1243
6315;0.64;0.74;0.16;0.14;18;8087;-1236
6334;0.64;0.74;0.16;0.14;19;8085;-1230
6351;0.64;0.74;0.16;0.14;20;8084;-1228
6367;0.64;0.74;0.16;0.14;20;8086;-1226
6385;0.64;0.74;0.16;0.14;22;8088;-1226
6403;0.64;0.74;0.16;0.14;26;8089;-1224
6421;0.64;0.74;0.16;0.14;26;8092;-1228
6437;0.64;0.74;0.16;0.14;25;8089;-1226
6463;0.64;0.74;0.16;0.14;19;8094;-1235
6481;0.64;0.74;0.16;0.14;22;8092;-1238
6501;0.64;0.74;0.16;0.14;17;8090;-1239
6517;0.64;0.74;0.16;0.14;18;8086;-1243
6536;0.64;0.74;0.16;0.14;20;8083;-1240
6555;0.64;0.74;0.16;0.14;23;8090;-1238
6570;0.64;0.74;0.16;0.14;24;8094;-1235
6587;0.64;0.74;0.16;0.14;19;8094;-1233
6606;0.64;0.74;0.16;0.14;21;8093;-1225
6623;0.64;0.74;0.16;0.14;20;8098;-1220
6640;0.64;0.74;0.16;0.14;18;8095;-1214
6656;0.64;0.74;0.16;0.14;16;8094;-1206
6675;0.64;0.74;0.16;0.14;15;8091;-1209
6693;0.64;0.74;0.16;0.14;12;8091;-1218
6709;0.64;0.74;0.16;0.14;12;8088;-1220
6730;0.64;0.74;0.16;0.14;9;8089;-1220
6748;0.64;0.74;0.16;0.14;9;8088;-1220
6766;0.64;0.74;0.16;0.14;13;8088;-1221
6782;0.64;0.74;0.16;0.14;11;8087;-1224
6800;0.64;0.74;0.16;0.14;14;8087;-1225
6818;0.64;0.74;0.16;0.14;16;8087;-1226
6835;0.64;0.74;0.16;0.14;17;8085;-1229
6852;0.64;0.74;0.16;0.14;14;8085;-1232
6869;0.64;0.74;0.16;0.14;14;8088;-1231
6889;0.64;0.74;0.16;0.14;12;8087;-1236
6905;0.64;0.74;0.16;0.14;13;8084;-1238
6921;0.64;0.74;0.16;0.14;18;8084;-1232
6939;0.64;0.74;0.16;0.14;15;8080;-1225
6961;0.64;0.74;0.16;0.14;15;8082;-1228
6978;0.64;0.74;0.16;0.14;15;8083;-1231
6996;0.64;0.74;0.16;0.14;17;8085;-1232
7022;0.64;0.74;0.16;0.14;14;8084;-1231
7039;0.64;0.74;0.16;0.14;9;8085;-1233
7057;0.64;0.74;0.16;0.14;11;8089;-1232
7074;0.64;0.74;0.16;0.14;10;8090;-1235
7091;0.64;0.74;0.16;0.14;13;8090;-1230
7110;0.64;0.74;0.16;0.14;14;8090;-1230
7127;0.64;0.74;0.16;0.14;8;8089;-1233
7145;0.64;0.74;0.16;0.14;8;8084;-1229
7162;0.64;0.74;0.16;0.14;8;8083;-1230
7179;0.64;0.74;0.16;0.14;7;8080;-1229
7201;0.64;0.74;0.16;0.14;11;8080;-1227
7218;0.64;0.74;0.16;0.14;16;8081;-1225
7235;0.64;0.74;0.16;0.14;11;8085;-1216
7252;0.64;0.74;0.16;0.14;7;8087;-1215
7271;0.64;0.74;0.16;0.14;13;8087;-1223
7288;0.64;0.74;0.16;0.14;17;8087;-1228
7304;0.64;0.74;0.16;0.14;19;8088;-1228
7322;0.64;0.74;0.16;0.14;18;8086;-1234
7341;0.64;0.74;0.16;0.14;17;8090;-1233
7358;0.64;0.74;0.16;0.14;16;8088;-1239
7374;0.64;0.74;0.16;0.14;19;8088;-1239
7392;0.64;0.74;0.16;0.14;20;8085;-1241
7415;0.64;0.74;0.16;0.14;15;8088;-1243
7431;0.64;0.74;0.16;0.14;14;8086;-1236
7447;0.64;0.74;0.16;0.14;8;8084;-1233
7466;0.64;0.74;0.16;0.14;12;8084;-1237
7485;0.64;0.74;0.16;0.14;12;8088;-1238
7501;0.64;0.74;0.16;0.14;14;8092;-1239
7517;0.64;0.74;0.16;0.14;13;8093;-1238
7536;0.64;0.74;0.16;0.14;16;8094;-1240
7554;0.64;0.74;0.16;0.14;16;8093;-1242
7582;0.64;0.74;0.16;0.14;14;8087;-1216
7599;0.64;0.74;0.16;0.14;16;8084;-1218
7642;0.64;0.74;0.16;0.14;14;8084;-1217
7660;0.64;0.74;0.16;0.14;14;8084;-1219
7678;0.64;0.74;0.16;0.14;14;8087;-1220
7696;0.64;0.74;0.16;0.14;14;8085;-1224
8722;0.64;0.74;0.16;0.14;25;8087;-1229
8738;0.64;0.74;0.16;0.14;24;8088;-1228
8754;0.64;0.74;0.16;0.14;23;8092;-1226
8772;0.64;0.74;0.16;0.14;19;8091;-1220
8791;0.64;0.74;0.16;0.14;25;8089;-1218
8809;0.64;0.74;0.16;0.14;24;8088;-1220
8825;0.64;0.74;0.16;0.14;29;8084;-1221
8842;0.64;0.74;0.16;0.14;26;8086;-1224
8861;0.64;0.74;0.16;0.14;23;8083;-1219
8878;0.64;0.74;0.16;0.14;19;8083;-1217
8895;0.64;0.74;0.16;0.14;14;8082;-1214
8916;0.64;0.74;0.16;0.14;14;8083;-1218
8934;0.64;0.74;0.16;0.14;16;8082;-1222
8951;0.64;0.74;0.16;0.14;15;8082;-1226
8968;0.64;0.74;0.16;0.14;16;8079;-1231
8986;0.64;0.74;0.16;0.14;13;8081;-1234
9003;0.64;0.74;0.16;0.14;10;8085;-1237
9021;0.64;0.74;0.16;0.14;17;8087;-1238
9040;0.64;0.74;0.16;0.14;14;8086;-1239
9057;0.64;0.74;0.16;0.14;11;8089;-1236
9085;0.64;0.74;0.16;0.14;11;8090;-1231
9111;0.64;0.74;0.16;0.14;7;8085;-1243
9128;0.64;0.74;0.16;0.14;5;8086;-1249
9146;0.64;0.74;0.16;0.14;9;8081;-1244
9166;0.64;0.74;0.16;0.14;8;8084;-1234
9185;0.64;0.74;0.16;0.14;8;8087;-1233
9202;0.64;0.74;0.16;0.14;15;8090;-1236
9218;0.64;0.74;0.16;0.14;14;8089;-1236
9237;0.64;0.74;0.16;0.14;18;8086;-1235
9255;0.64;0.74;0.16;0.14;17;8087;-1239
9272;0.64;0.74;0.16;0.14;18;8091;-1235
9289;0.64;0.74;0.16;0.14;18;8090;-1241
9306;0.64;0.74;0.16;0.14;15;8091;-1244
9325;0.64;0.74;0.16;0.14;17;8093;-1242
9342;0.64;0.74;0.16;0.14;15;8097;-1236
9359;0.64;0.74;0.16;0.14;14;8090;-1230
9376;0.64;0.74;0.16;0.14;14;8085;-1230
9398;0.64;0.74;0.16;0.14;14;8084;-1227
9415;0.64;0.74;0.16;0.14;15;8087;-1228
9431;0.64;0.74;0.16;0.14;17;8087;-1229
9450;0.64;0.74;0.16;0.14;19;8086;-1228
9468;0.64;0.74;0.16;0.14;18;8085;-1222
9484;0.64;0.74;0.16;0.14;20;8088;-1226
9501;0.64;0.74;0.16;0.14;26;8090;-1222
9520;0.64;0.74;0.16;0.14;21;8089;-1222
9539;0.64;0.74;0.16;0.14;19;8089;-1220
9554;0.64;0.74;0.16;0.14;19;8090;-1220
9570;0.64;0.74;0.16;0.14;21;8089;-1224
9590;0.64;0.74;0.16;0.14;17;8084;-1230
9608;0.64;0.74;0.16;0.14;15;8087;-1233
9627;0.64;0.74;0.16;0.14;12;8089;-1240
9645;0.64;0.74;0.16;0.14;11;8092;-1232
9671;0.64;0.74;0.16;0.14;15;8088;-1228
9688;0.64;0.74;0.16;0.14;19;8086;-1226
9704;0.64;0.74;0.16;0.14;16;8086;-1228
9721;0.64;0.74;0.16;0.14;17;8083;-1231
9738;0.64;0.74;0.16;0.14;20;8085;-1232
9756;0.64;0.74;0.16;0.14;17;8085;-1237
9773;0.64;0.74;0.16;0.14;16;8086;-1235
9791;0.64;0.74;0.16;0.14;15;8088;-1231
9808;0.64;0.74;0.16;0.14;14;8089;-1237
9825;0.64;0.74;0.16;0.14;16;8091;-1241
9847;0.64;0.74;0.16;0.14;17;8090;-1238
9862;0.64;0.74;0.16;0.14;15;8088;-1231
9881;0.64;0.74;0.16;0.14;17;8084;-1229
9899;0.64;0.74;0.16;0.14;14;8081;-1229
9917;0.64;0.74;0.16;0.14;10;8082;-1236
9932;0.64;0.74;0.16;0.14;12;8087;-1235
9949;0.64;0.74;0.16;0.14;19;8084;-1231
9969;0.64;0.74;0.16;0.14;18;8085;-1231
9985;0.64;0.74;0.16;0.14;18;8086;-1232
10002;0.64;0.74;0.16;0.14;18;8089;-1230
10019;0.64;0.74;0.16;0.14;17;8087;-1229
10038;0.64;0.74;0.16;0.14;16;8085;-1230
10055;0.64;0.74;0.16;0.14;13;8091;-1231
10074;0.64;0.74;0.16;0.14;18;8090;-1232
10094;0.64;0.74;0.16;0.14;19;8093;-1232
10112;0.64;0.74;0.16;0.14;17;8095;-1237
10128;0.64;0.74;0.16;0.14;17;8093;-1239
10144;0.64;0.74;0.16;0.14;16;8091;-1237
10163;0.64;0.74;0.16;0.14;15;8093;-1232
10181;0.64;0.74;0.16;0.14;16;8085;-1238
10197;0.64;0.74;0.16;0.14;18;8086;-1239
10214;0.64;0.74;0.16;0.14;16;8086;-1238
10240;0.64;0.74;0.16;0.14;16;8082;-1227
10259;0.64;0.74;0.16;0.14;14;8081;-1224
10275;0.64;0.74;0.16;0.14;13;8086;-1222
10291;0.64;0.74;0.16;0.14;12;8085;-1224
10314;0.64;0.74;0.16;0.14;13;8088;-1224
10331;0.64;0.74;0.16;0.14;13;8091;-1228
10348;0.64;0.74;0.16;0.14;13;8092;-1227
10365;0.64;0.74;0.16;0.14;17;8089;-1230
10384;0.64;0.74;0.16;0.14;12;8085;-1232
10402;0.64;0.74;0.16;0.14;19;8088;-1232
10419;0.64;0.74;0.16;0.14;16;8083;-1228
10457;0.64;0.74;0.16;0.14;15;8083;-1238
10475;0.64;0.74;0.16;0.14;22;8085;-1235
10493;0.64;0.74;0.16;0.14;22;8085;-1238
10509;0.64;0.74;0.16;0.14;25;8086;-1240
10526;0.64;0.74;0.16;0.14;26;8085;-1234
10548;0.64;0.74;0.16;0.14;25;8087;-1228
10566;0.64;0.74;0.16;0.14;25;8087;-1228
10582;0.64;0.74;0.16;0.14;28;8086;-1218
10600;0.64;0.74;0.16;0.14;26;8081;-1218
10618;0.64;0.74;0.16;0.14;26;8078;-1224
10635;0.64;0.74;0.16;0.14;29;8080;-1227
10652;0.64;0.74;0.16;0.14;25;8085;-1227
10669;0.64;0.74;0.16;0.14;24;8087;-1230
10688;0.64;0.74;0.16;0.14;23;8083;-1230
10705;0.64;0.74;0.16;0.14;20;8085;-1229
10721;0.64;0.74;0.16;0.14;14;8087;-1228
10739;0.64;0.74;0.16;0.14;12;8091;-1228
10757;0.64;0.74;0.16;0.14;12;8094;-1230
10781;0.64;0.74;0.16;0.14;23;8087;-1226
10796;0.64;0.74;0.16;0.14;23;8090;-1227
10815;0.64;0.74;0.16;0.14;24;8092;-1219
10833;0.64;0.74;0.16;0.14;25;8089;-1224
10850;0.64;0.74;0.16;0.14;22;8086;-1227
10866;0.64;0.74;0.16;0.14;21;8082;-1228
10884;0.64;0.74;0.16;0.14;21;8084;-1227
10903;0.64;0.74;0.16;0.14;22;8084;-1226
10920;0.64;0.74;0.16;0.14;22;8089;-1227
10936;0.64;0.74;0.16;0.14;19;8090;-1227
10954;0.64;0.74;0.16;0.14;22;8089;-1225
10972;0.64;0.74;0.16;0.14;22;8090;-1225
10993;0.64;0.74;0.16;0.14;21;8089;-1221
11010;0.64;0.74;0.16;0.14;21;8092;-1226
11027;0.64;0.74;0.16;0.14;21;8092;-1226
11045;0.64;0.74;0.16;0.14;18;8090;-1226
11062;0.64;0.74;0.16;0.14;15;8091;-1223
11080;0.64;0.74;0.16;0.14;17;8091;-1227
11097;0.64;0.74;0.16;0.14;18;8090;-1224
11115;0.64;0.74;0.16;0.14;19;8093;-1228
11132;0.64;0.74;0.16;0.14;21;8095;-1232
11151;0.64;0.74;0.16;0.14;20;8092;-1230
11169;0.64;0.74;0.16;0.14;13;8088;-1234
11197;0.64;0.74;0.16;0.14;14;8085;-1239
11216;0.64;0.74;0.16;0.14;18;8081;-1239
11233;0.64;0.74;0.16;0.14;28;8083;-1239
11250;0.64;0.74;0.16;0.14;28;8084;-1237
11267;0.64;0.74;0.16;0.14;26;8086;-1232
11286;0.64;0.74;0.16;0.14;26;8088;-1231
11303;0.64;0.74;0.16;0.14;23;8090;-1234
11330;0.64;0.74;0.16;0.14;19;8089;-1229
11347;0.64;0.74;0.16;0.14;18;8088;-1232
11366;0.64;0.74;0.16;0.14;19;8083;-1233
11383;0.64;0.74;0.16;0.14;22;8081;-1233
11399;0.64;0.74;0.16;0.14;24;8080;-1233
11417;0.64;0.74;0.16;0.14;21;8082;-1236
11435;0.64;0.74;0.16;0.14;16;8083;-1241
11456;0.64;0.74;0.16;0.14;21;8084;-1246
11472;0.64;0.74;0.16;0.14;23;8088;-1242
11490;0.64;0.74;0.16;0.14;23;8087;-1241
11509;0.64;0.74;0.16;0.14;21;8089;-1240
11525;0.64;0.74;0.16;0.14;20;8087;-1248
12549;0.64;0.74;0.16;0.14;16;8092;-1233
12569;0.64;0.74;0.16;0.14;14;8094;-1235
12587;0.64;0.74;0.16;0.14;16;8094;-1240
12604;0.64;0.74;0.16;0.14;21;8093;-1240
12620;0.64;0.74;0.16;0.14;19;8092;-1230
12638;0.64;0.74;0.16;0.14;18;8094;-1228
12657;0.64;0.74;0.16;0.14;17;8090;-1231
12676;0.64;0.74;0.16;0.14;17;8088;-1237
12694;0.64;0.74;0.16;0.14;18;8091;-1230
12713;0.64;0.74;0.16;0.14;17;8090;-1231
12730;0.64;0.74;0.16;0.14;16;8088;-1236
12746;0.64;0.74;0.16;0.14;19;8086;-1230
12764;0.64;0.74;0.16;0.14;23;8086;-1232
12783;0.64;0.74;0.16;0.14;22;8089;-1234
12800;0.64;0.74;0.16;0.14;21;8092;-1231
12817;0.64;0.74;0.16;0.14;20;8093;-1228
12834;0.64;0.74;0.16;0.14;19;8092;-1229
12852;0.64;0.74;0.16;0.14;18;8091;-1229
12870;0.64;0.74;0.16;0.14;21;8091;-1228
12886;0.64;0.74;0.16;0.14;19;8090;-1225
12910;0.64;0.74;0.16;0.14;17;8091;-1225
12927;0.64;0.74;0.16;0.14;15;8087;-1229
12945;0.64;0.74;0.16;0.14;11;8093;-1227
12962;0.64;0.74;0.16;0.14;14;8090;-1223
12979;0.64;0.74;0.16;0.14;12;8093;-1221
12997;0.64;0.74;0.16;0.14;11;8091;-1223
13014;0.64;0.74;0.16;0.14;12;8089;-1233
13032;0.64;0.74;0.16;0.14;14;8092;-1228
13049;0.64;0.74;0.16;0.14;10;8091;-1227
13067;0.64;0.74;0.16;0.14;12;8090;-1227
13085;0.64;0.74;0.16;0.14;13;8085;-1225
13102;0.64;0.74;0.16;0.14;15;8087;-1219
13122;0.64;0.74;0.16;0.14;16;8086;-1224
