t;w;x;y;z;ax;ay;az
2019;-0.01;0.98;0.20;0.00;47;-123;-8781
2036;-0.01;0.98;0.20;0.00;49;-125;-8779
2053;-0.01;0.98;0.20;0.00;48;-123;-8782
2071;-0.01;0.98;0.20;0.00;45;-122;-8785
2088;-0.01;0.98;0.20;0.00;52;-122;-8782
2106;-0.01;0.98;0.20;0.00;56;-125;-8780
2123;-0.01;0.98;0.20;0.00;51;-131;-8776
2144;-0.01;0.98;0.20;0.00;49;-133;-8782
2161;-0.01;0.98;0.20;0.00;31758;26085;4499
2183;-0.01;0.98;0.20;0.00;44;-130;-8781
2200;-0.01;0.98;0.20;0.00;49;-131;-8780
2216;-0.01;0.98;0.20;0.00;46;-129;-8783
2234;-0.01;0.98;0.20;0.00;43;-129;-8781
2252;-0.01;0.98;0.20;0.00;41;-128;-8773
2270;-0.01;0.98;0.20;0.00;45;-130;-8775
2286;-0.01;0.98;0.20;0.00;52;-132;-8781
2303;-0.01;0.98;0.20;0.00;53;-134;-8777
2322;-0.01;0.98;0.20;0.00;51;-136;-8775
2339;-0.01;0.98;0.20;0.00;46;-135;-8776
2356;-0.01;0.98;0.20;0.00;48;-134;-8775
2377;-0.01;0.98;0.20;0.00;49;-135;-8764
2396;-0.01;0.98;0.20;0.00;49;-135;-8765
2412;-0.01;0.98;0.20;0.00;49;-132;-8772
2428;-0.01;0.98;0.20;0.00;52;-131;-8775
2448;-0.01;0.98;0.20;0.00;52;-129;-8782
2466;-0.01;0.98;0.20;0.00;47;-128;-8781
2482;-0.01;0.98;0.20;0.00;51;-128;-8773
2498;-0.01;0.98;0.20;0.00;52;-131;-8772
2517;-0.01;0.98;0.20;0.00;55;-130;-8776
2536;-0.01;0.98;0.20;0.00;60;-132;-8766
2552;-0.01;0.98;0.20;0.00;60;-133;-8761
2568;-0.01;0.98;0.20;0.00;57;-131;-8768
2591;-0.01;0.98;0.20;0.00;57;-128;-8776
2608;-0.01;0.98;0.20;0.00;55;-133;-8777
2625;-0.01;0.98;0.20;0.00;51;-140;-8770
2642;-0.01;0.98;0.20;0.00;51;-138;-8774
2661;-0.01;0.98;0.20;0.00;49;-138;-8770
2678;-0.01;0.98;0.20;0.00;53;-133;-8769
2695;-0.01;0.98;0.20;0.00;49;-130;-8767
2712;-0.01;0.98;0.20;0.00;50;-130;-8775
2730;-0.01;0.98;0.20;0.00;-136;-8773;-19862
2752;-0.01;0.98;0.20;0.00;46;-128;-8772
2768;-0.01;0.98;0.20;0.00;50;-129;-8770
2786;-0.01;0.98;0.20;0.00;44;-128;-8765
2805;-0.01;0.98;0.20;0.00;48;-125;-8762
2825;-0.01;0.98;0.20;0.00;54;-125;-8773
2843;-0.01;0.98;0.20;0.00;53;-128;-8769
2860;-0.01;0.98;0.20;0.00;50;-133;-8776
2878;-0.01;0.98;0.20;0.00;48;-131;-8777
2895;-0.01;0.98;0.20;0.00;47;-130;-8775
2913;-0.01;0.98;0.20;0.00;42;-133;-8775
2930;-0.01;0.98;0.20;0.00;45;-130;-8772
2948;-0.01;0.98;0.20;0.00;43;-131;-8764
2967;-0.01;0.98;0.20;0.00;44;-131;-8766
2996;-0.01;0.98;0.20;0.00;46;-135;-8764
3013;-0.01;0.98;0.20;0.00;50;-133;-8763
3044;-0.01;0.98;0.20;0.00;52;-127;-8764
3064;-0.01;0.98;0.20;0.00;49;-120;-8765
3082;-0.01;0.98;0.20;0.00;47;-123;-8763
3098;-0.01;0.98;0.20;0.00;51;-128;-8766
3115;-0.01;0.98;0.20;0.00;49;-130;-8765
3134;-0.01;0.98;0.20;0.00;50;-128;-8764
3151;-0.01;0.98;0.20;0.00;54;-126;-8764
3168;-0.01;0.98;0.20;0.00;59;-126;-8765
3185;-0.01;0.98;0.20;0.00;59;-128;-8773
3203;-0.01;0.98;0.20;0.00;58;-125;-8770
3221;-0.01;0.98;0.20;0.00;59;-122;-8771
3237;-0.01;0.98;0.20;0.00;59;-121;-8776
3255;-0.01;0.98;0.20;0.00;55;-122;-8779
3282;-0.01;0.98;0.20;0.00;55;-134;-8770
3303;-0.01;0.98;0.20;0.00;51;-136;-8772
3318;-0.01;0.98;0.20;0.00;50;-130;-8776
3338;-0.01;0.98;0.20;0.00;50;-130;-8775
3356;-0.01;0.98;0.20;0.00;52;-130;-8776
3372;-0.01;0.98;0.20;0.00;54;-128;-8776
3389;-0.01;0.98;0.20;0.00;51;-126;-8777
3407;-0.01;0.98;0.20;0.00;52;-129;-8770
3427;-0.01;0.98;0.20;0.00;53;-129;-8767
3442;-0.01;0.98;0.20;0.00;50;-130;-8769
3458;-0.01;0.98;0.20;0.00;50;-129;-8767
3478;-0.01;0.98;0.20;0.00;51;-132;-8767
3496;-0.01;0.98;0.20;0.00;53;-132;-8765
3515;-0.01;0.98;0.20;0.00;49;-135;-8763
3532;-0.01;0.98;0.20;0.00;49;-130;-8770
3552;-0.01;0.98;0.20;0.00;55;-129;-8773
3568;-0.01;0.98;0.20;0.00;58;-129;-8772
3584;-0.01;0.98;0.20;0.00;52;-131;-8777
3602;-0.01;0.98;0.20;0.00;48;-131;-8776
3621;-0.01;0.98;0.20;0.00;47;-131;-8777
3638;-0.01;0.98;0.20;0.00;42;-133;-8764
3654;-0.01;0.98;0.20;0.00;48;-132;-8766
3671;-0.01;0.98;0.20;0.00;45;-132;-8773
3691;-0.01;0.98;0.20;0.00;49;-130;-8772
3707;-0.01;0.98;0.20;0.00;46;-128;-8770
3724;-0.01;0.98;0.20;0.00;52;-129;-8776
3745;-0.01;0.98;0.20;0.00;52;-128;-8781
3763;-0.01;0.98;0.20;0.00;50;-128;-8779
3780;-0.01;0.98;0.20;0.00;51;-130;-8774
3797;-0.01;0.98;0.20;0.00;50;-128;-8771
3815;-0.01;0.98;0.20;0.00;50;-126;-8770
4852;-0.01;0.98;0.20;0.00;53;-126;-8770
4869;-0.01;0.98;0.20;0.00;50;-129;-8765
4887;-0.01;0.98;0.20;0.00;48;-127;-8770
4903;-0.01;0.98;0.20;0.00;47;-130;-8769
4922;-0.01;0.98;0.20;0.00;49;-131;-8768
4938;-0.01;0.98;0.20;0.00;52;-129;-8768
4956;-0.01;0.98;0.20;0.00;50;-125;-8770
4976;-0.01;0.98;0.20;0.00;50;-125;-8770
4993;-0.01;0.98;0.20;0.00;54;-125;-8769
5012;-0.01;0.98;0.20;0.00;54;-122;-8773
5029;-0.01;0.98;0.20;0.00;56;-125;-8768
5046;-0.01;0.98;0.20;0.00;55;-127;-8767
5063;-0.01;0.98;0.20;0.00;51;-133;-8768
5081;-0.01;0.98;0.20;0.00;51;-133;-8770
5099;-0.01;0.98;0.20;0.00;56;-134;-8771
5115;-0.01;0.98;0.20;0.00;55;-133;-8772
5133;-0.01;0.98;0.20;0.00;59;-135;-8775
5151;-0.01;0.98;0.20;0.00;57;-136;-8778
5168;-0.01;0.98;0.20;0.00;52;-133;-8782
5184;-0.01;0.98;0.20;0.00;55;-129;-8779
5206;-0.01;0.98;0.20;0.00;53;-127;-8776
5225;-0.01;0.98;0.20;0.00;52;-127;-8775
5240;-0.01;0.98;0.20;0.00;51;-133;-8785
5257;-0.01;0.98;0.20;0.00;48;-129;-8783
5276;-0.01;0.98;0.20;0.00;51;-128;-8781
5293;-0.01;0.98;0.20;0.00;51;-129;-8780
5310;-0.01;0.98;0.20;0.00;52;-130;-8785
5326;-0.01;0.98;0.20;0.00;53;-126;-8781
5345;-0.01;0.98;0.20;0.00;51;-127;-8779
5363;-0.01;0.98;0.20;0.00;48;-128;-8773
5379;-0.01;0.98;0.20;0.00;49;-131;-8770
5396;-0.01;0.98;0.20;0.00;52;-133;-8769
5421;-0.01;0.98;0.20;0.00;45;-133;-8779
5438;-0.01;0.98;0.20;0.00;43;-130;-8778
5454;-0.01;0.98;0.20;0.00;47;-126;-8780
5472;-0.01;0.98;0.20;0.00;47;-129;-8783
5490;-0.01;0.98;0.20;0.00;44;-126;-8776
5507;-0.01;0.98;0.20;0.00;44;-126;-8773
5524;-0.01;0.98;0.20;0.00;43;-125;-8768
5541;-0.01;0.98;0.20;0.00;43;-124;-8768
5560;-0.01;0.98;0.20;0.00;47;-123;-8768
5577;-0.01;0.98;0.20;0.00;54;-122;-8769
5593;-0.01;0.98;0.20;0.00;55;-123;-8771
5611;-0.01;0.98;0.20;0.00;56;-125;-8773
5629;-0.01;0.98;0.20;0.00;57;-122;-8770
5649;-0.01;0.98;0.20;0.00;61;-124;-8771
5667;-0.01;0.98;0.20;0.00;60;-127;-8777
5684;-0.01;0.98;0.20;0.00;58;-127;-8772
5701;-0.01;0.98;0.20;0.00;58;-127;-8774
5718;-0.01;0.98;0.20;0.00;57;-136;-8772
5736;-0.01;0.98;0.20;0.00;54;-134;-8768
5753;-0.01;0.98;0.20;0.00;54;-131;-8772
5771;-0.01;0.98;0.20;0.00;53;-131;-8773
5788;-0.01;0.98;0.20;0.00;54;-134;-8773
5805;-0.01;0.98;0.20;0.00;53;-134;-8778
5823;-0.01;0.98;0.20;0.00;54;-133;-8781
5840;-0.01;0.98;0.20;0.00;53;-132;-8776
5862;-0.01;0.98;0.20;0.00;52;-131;-8771
5879;-0.01;0.98;0.20;0.00;56;-131;-8768
5897;-0.01;0.98;0.20;0.00;53;-130;-8768
5915;-0.01;0.98;0.20;0.00;46;-129;-8770
5945;-0.01;0.98;0.20;0.00;45;-130;-8770
5971;-0.01;0.98;0.20;0.00;55;-130;-8771
5988;-0.01;0.98;0.20;0.00;57;-128;-8771
6005;-0.01;0.98;0.20;0.00;57;-126;-8772
6024;-0.01;0.98;0.20;0.00;55;-128;-8766
6041;-0.01;0.98;0.20;0.00;59;-131;-8770
6056;-0.01;0.98;0.20;0.00;59;-127;-8773
6075;-0.01;0.98;0.20;0.00;57;-123;-8768
6093;-0.01;0.98;0.20;0.00;56;-126;-8765
6115;-0.01;0.98;0.20;0.00;50;-127;-8770
6131;-0.01;0.98;0.20;0.00;47;-126;-8771
6163;-0.01;0.98;0.20;0.00;41;-127;-8774
6180;-0.01;0.98;0.20;0.00;40;-129;-8770
6197;-0.01;0.98;0.20;0.00;41;-130;-8767
6213;-0.01;0.98;0.20;0.00;43;-126;-8766
6231;-0.01;0.98;0.20;0.00;45;-127;-8772
6250;-0.01;0.98;0.20;0.00;48;-130;-8760
6266;-0.01;0.98;0.20;0.00;53;-130;-8752
6282;-0.01;0.98;0.20;0.00;48;-129;-8760
6301;-0.01;0.98;0.20;0.00;52;-128;-8764
6319;-0.01;0.98;0.20;0.00;49;-136;-8761
6338;-0.01;0.98;0.20;0.00;45;-136;-8758
6355;-0.01;0.98;0.20;0.00;46;-132;-8762
6374;-0.01;0.98;0.20;0.00;49;-133;-8771
6391;-0.01;0.98;0.20;0.00;49;-126;-8774
6408;-0.01;0.98;0.20;0.00;49;-126;-8774
6425;-0.01;0.98;0.20;0.00;50;-128;-8774
6443;-0.01;0.98;0.20;0.00;48;-130;-8774
6461;-0.01;0.98;0.20;0.00;44;-128;-8768
6477;-0.01;0.98;0.20;0.00;41;-129;-8769
6495;-0.01;0.98;0.20;0.00;43;-126;-8766
6520;-0.01;0.98;0.20;0.00;45;-127;-8759
6538;-0.01;0.98;0.20;0.00;48;-129;-8770
6554;-0.01;0.98;0.20;0.00;50;-129;-8774
6569;-0.01;0.98;0.20;0.00;54;-127;-8777
6588;-0.01;0.98;0.20;0.00;54;-131;-8770
6605;-0.01;0.98;0.20;0.00;54;-130;-8759
6622;-0.01;0.98;0.20;0.00;57;-126;-8763
6639;-0.01;0.98;0.20;0.00;57;-125;-8768
6657;-0.01;0.98;0.20;0.00;56;-127;-8770
6675;-0.01;0.98;0.20;0.00;57;-130;-8767
6691;-0.01;0.98;0.20;0.00;55;-131;-8764
6709;-0.01;0.98;0.20;0.00;56;-129;-8770
6727;-0.01;0.98;0.20;0.00;56;-130;-8766
6744;-0.01;0.98;0.20;0.00;53;-128;-8764
6761;-0.01;0.98;0.20;0.00;55;-125;-8764
6782;-0.01;0.98;0.20;0.00;53;-127;-8766
6800;-0.01;0.98;0.20;0.00;50;-130;-8770
6817;-0.01;0.98;0.20;0.00;48;-130;-8768
6835;-0.01;0.98;0.20;0.00;50;-129;-8771
6852;-0.01;0.98;0.20;0.00;49;-127;-8765
6869;-0.01;0.98;0.20;0.00;47;-125;-8764
6887;-0.01;0.98;0.20;0.00;42;-122;-8764
6904;-0.01;0.98;0.20;0.00;47;-121;-8766
6922;-0.01;0.98;0.20;0.00;49;-121;-8770
6939;-0.01;0.98;0.20;0.00;49;-121;-8770
6956;-0.01;0.98;0.20;0.00;54;-123;-8768
6974;-0.01;0.98;0.20;0.00;53;-120;-8768
6994;-0.01;0.98;0.20;0.00;57;-118;-8765
7012;-0.01;0.98;0.20;0.00;51;-120;-8768
7030;-0.01;0.98;0.20;0.00;49;-125;-8767
7048;-0.01;0.98;0.20;0.00;51;-127;-8777
7064;-0.01;0.98;0.20;0.00;48;-127;-8778
7091;-0.01;0.98;0.20;0.00;55;-134;-8773
7109;-0.01;0.98;0.20;0.00;52;-135;-8771
7126;-0.01;0.98;0.20;0.00;52;-132;-8767
7143;-0.01;0.98;0.20;0.00;52;-133;-8757
7160;-0.01;0.98;0.20;0.00;53;-136;-8749
7179;-0.01;0.98;0.20;0.00;53;-129;-8758
7196;-0.01;0.98;0.20;0.00;51;-129;-8765
7212;-0.01;0.98;0.20;0.00;50;-135;-8767
7234;-0.01;0.98;0.20;0.00;45;-135;-8760
7252;-0.01;0.98;0.20;0.00;51;-135;-8766
7269;-0.01;0.98;0.20;0.00;49;-131;-8757
7285;-0.01;0.98;0.20;0.00;48;-133;-8760
7304;-0.01;0.98;0.20;0.00;48;-132;-8767
7322;-0.01;0.98;0.20;0.00;52;-136;-8773
7338;-0.01;0.98;0.20;0.00;52;-133;-8777
7355;-0.01;0.98;0.20;0.00;48;-130;-8780
7373;-0.01;0.98;0.20;0.00;43;-132;-8783
7392;-0.01;0.98;0.20;0.00;43;-132;-8781
7408;-0.01;0.98;0.20;0.00;48;-135;-8779
7424;-0.01;0.98;0.20;0.00;52;-138;-8782
7447;-0.01;0.98;0.20;0.00;55;-136;-8779
7464;-0.01;0.98;0.20;0.00;52;-137;-8776
7481;-0.01;0.98;0.20;0.00;49;-133;-8775
7498;-0.01;0.98;0.20;0.00;50;-135;-8772
7517;-0.01;0.98;0.20;0.00;50;-132;-8783
7534;-0.01;0.98;0.20;0.00;54;-130;-8779
7550;-0.01;0.98;0.20;0.00;52;-126;-8779
7568;-0.01;0.98;0.20;0.00;53;-120;-8785
7587;-0.01;0.98;0.20;0.00;54;-122;-8788
7605;-0.01;0.98;0.20;0.00;54;-129;-8788
7620;-0.01;0.98;0.20;0.00;51;-130;-8780
8640;-0.01;0.98;0.20;0.00;56;-126;-8775
8658;-0.01;0.98;0.00;0.83;4670;-28404;2048
8690;-0.01;0.98;0.20;0.00;47;-125;-8776
8707;-0.01;0.98;0.20;0.00;51;-125;-8771
8725;-0.01;0.98;0.20;0.00;53;-126;-8767
8742;-0.01;0.98;0.20;0.00;51;-127;-8765
8760;-0.01;0.98;0.20;0.00;52;-125;-8763
8777;-0.01;0.98;0.20;0.00;52;-127;-8754
8794;-0.01;0.98;0.20;0.00;52;-131;-8757
8812;-0.01;0.98;0.20;0.00;53;-133;-8758
8829;-0.01;0.98;0.20;0.00;54;-135;-8765
8847;-0.01;0.98;0.20;0.00;48;-134;-8768
8864;-0.01;0.98;0.20;0.00;48;-135;-8771
8884;-0.01;0.98;0.20;0.00;55;-137;-8763
8917;-0.01;0.98;0.20;0.00;54;-134;-8760
8934;-0.01;0.98;0.20;0.00;53;-130;-8758
8950;-0.01;0.98;0.20;0.00;54;-131;-8757
8968;-0.01;0.98;0.20;0.00;58;-132;-8755
8986;-0.01;0.98;0.20;0.00;57;-130;-8769
9003;-0.01;0.98;0.20;0.00;58;-128;-8770
9020;-0.01;0.98;0.20;0.00;59;-129;-8777
9037;-0.01;0.98;0.20;0.00;64;-130;-8779
9057;-0.01;0.98;0.20;0.00;61;-127;-8776
9074;-0.01;0.98;0.20;0.00;54;-126;-8778
9089;-0.01;0.98;0.20;0.00;49;-129;-8772
9108;-0.01;0.98;0.20;0.00;47;-131;-8772
9126;-0.01;0.98;0.20;0.00;48;-130;-8771
9147;-0.01;0.98;0.20;0.00;46;-123;-8769
9162;-0.01;0.98;0.20;0.00;52;-122;-8773
9182;-0.01;0.98;0.20;0.00;56;-120;-8774
9200;-0.01;0.98;0.20;0.00;55;-129;-8771
9217;-0.01;0.98;0.20;0.00;50;-127;-8772
9239;-0.01;0.98;0.20;0.00;59;-131;-8764
9271;-0.01;0.98;0.20;0.00;49;-130;-8773
9288;-0.01;0.98;0.20;0.00;48;-129;-8778
9304;-0.01;0.98;0.20;0.00;53;-130;-8782
9321;-0.01;0.98;0.20;0.00;55;-127;-8779
9339;-0.01;0.98;0.20;0.00;53;-127;-8779
9358;-0.01;0.98;0.20;0.00;54;-128;-8778
9377;-0.01;0.98;0.20;0.00;57;-128;-8772
9395;-0.01;0.98;0.20;0.00;56;-126;-8771
9413;-0.01;0.98;0.20;0.00;53;-128;-8769
9430;-0.01;0.98;0.20;0.00;49;-127;-8765
9446;-0.01;0.98;0.20;0.00;53;-130;-8755
9463;-0.01;0.98;0.20;0.00;46;-129;-8758
9481;-0.01;0.98;0.20;0.00;47;-133;-8763
9498;-0.01;0.98;0.20;0.00;45;-136;-8763
9515;-0.01;0.98;0.20;0.00;43;-133;-8764
9533;-0.01;0.98;0.20;0.00;48;-133;-8768
9550;-0.01;0.98;0.20;0.00;50;-131;-8772
9568;-0.01;0.98;0.20;0.00;46;-131;-8769
9585;-0.01;0.98;0.20;0.00;50;-129;-8769
9604;-0.01;0.98;0.20;0.00;50;-128;-8770
9622;-0.01;0.98;0.20;0.00;49;-126;-8770
9641;-0.01;0.98;0.20;0.00;48;-127;-8769
9658;-0.01;0.98;0.20;0.00;48;-129;-8772
9674;-0.01;0.98;0.20;0.00;53;-129;-8776
9692;-0.01;0.98;0.20;0.00;51;-130;-8778
9710;-0.01;0.98;0.20;0.00;49;-130;-8776
9727;-0.01;0.98;0.20;0.00;49;-132;-8773
9744;-0.01;0.98;0.20;0.00;47;-133;-8775
9761;-0.01;0.98;0.20;0.00;50;-130;-8774
9790;-0.01;0.98;0.20;0.00;47;-127;-8764
9807;-0.01;0.98;0.20;0.00;47;-124;-8762
9826;-0.01;0.98;0.20;0.00;46;-123;-8760
9845;-0.01;0.98;0.20;0.00;44;-123;-8766
9863;-0.01;0.98;0.20;0.00;41;-123;-8767
9879;-0.01;0.98;0.20;0.00;37;-125;-8765
9895;-0.01;0.98;0.20;0.00;42;-123;-8763
9914;-0.01;0.98;0.20;0.00;43;-128;-8763
9932;-0.01;0.98;0.20;0.00;38;-130;-8763
9949;-0.01;0.98;0.20;0.00;41;-128;-8757
9965;-0.01;0.98;0.20;0.00;45;-127;-8762
9983;-0.01;0.98;0.20;0.00;49;-125;-8757
10002;-0.01;0.98;0.20;0.00;47;-128;-8755
10018;-0.01;0.98;0.20;0.00;45;-125;-8761
10034;-0.01;0.98;0.20;0.00;44;-123;-8767
10057;-0.01;0.98;0.20;0.00;46;-128;-8768
10073;-0.01;0.98;0.20;0.00;49;-127;-8767
10090;-0.01;0.98;0.20;0.00;50;-126;-8769
10107;-0.01;0.98;0.20;0.00;48;-128;-8768
10126;-0.01;0.98;0.20;0.00;51;-132;-8769
10143;-0.01;0.98;0.20;0.00;50;-129;-8769
10159;-0.01;0.98;0.20;0.00;47;-129;-8769
10177;-0.01;0.98;0.20;0.00;48;-128;-8766
10195;-0.01;0.98;0.20;0.00;43;-129;-8771
10213;-0.01;0.98;0.20;0.00;47;-132;-8773
10229;-0.01;0.98;0.20;0.00;50;-134;-8778
10247;-0.01;0.98;0.20;0.00;48;-134;-8771
10268;-0.01;0.98;0.20;0.00;50;-133;-8766
10285;-0.01;0.98;0.20;0.00;52;-132;-8768
10303;-0.01;0.98;0.20;0.00;55;-135;-8772
10320;-0.01;0.98;0.20;0.00;55;-132;-8771
10338;-0.01;0.98;0.20;0.00;-18881;27391;13374
10359;-0.01;0.98;0.20;0.00;58;-128;-8773
10377;-0.01;0.98;0.20;0.00;54;-127;-8774
10394;-0.01;0.98;0.20;0.00;54;-125;-8773
10411;-0.01;0.98;0.20;0.00;58;-126;-8776
10429;-0.01;0.98;0.20;0.00;55;-124;-8779
10446;-0.01;0.98;0.20;0.00;52;-124;-8774
10464;-0.01;0.98;0.20;0.00;51;-126;-8770
10484;-0.01;0.98;0.20;0.00;50;-130;-8775
10503;-0.01;0.98;0.20;0.00;53;-132;-8775
10520;-0.01;0.98;0.20;0.00;49;-134;-8776
10535;-0.01;0.98;0.20;0.00;46;-130;-8773
10553;-0.01;0.98;0.20;0.00;47;-127;-8773
10572;-0.01;0.98;0.20;0.00;44;-126;-8775
10589;-0.01;0.98;0.20;0.00;44;-132;-8775
10605;-0.01;0.98;0.20;0.00;48;-130;-8768
10622;-0.01;0.98;0.20;0.00;52;-130;-8777
10641;-0.01;0.98;0.20;0.00;55;-129;-8770
10658;-0.01;0.98;0.20;0.00;60;-132;-8773
10675;-0.01;0.98;0.20;0.00;59;-128;-8773
10696;-0.01;0.98;0.20;0.00;57;-129;-8773
10714;-0.01;0.98;0.20;0.00;52;-129;-8776
10731;-0.01;0.98;0.20;0.00;50;-129;-8769
10747;-0.01;0.98;0.20;0.00;50;-132;-8775
10766;-0.01;0.98;0.20;0.00;52;-133;-8775
10784;-0.01;0.98;0.20;0.00;57;-129;-8778
10802;-0.01;0.98;0.20;0.00;56;-129;-8781
10819;-0.01;0.98;0.20;0.00;57;-128;-8773
10851;-0.01;0.98;0.20;0.00;54;-123;-8769
10868;-0.01;0.98;0.20;0.00;50;-123;-8768
10883;-0.01;0.98;0.20;0.00;46;-125;-8769
10909;-0.01;0.98;0.20;0.00;44;-122;-8774
10928;-0.01;0.98;0.20;0.00;44;-120;-8773
10948;-0.01;0.98;0.20;0.00;50;-121;-8773
10965;-0.01;0.98;0.20;0.00;52;-124;-8772
10981;-0.01;0.98;0.20;0.00;49;-124;-8778
10998;-0.01;0.98;0.20;0.00;48;-123;-8777
11018;-0.01;0.98;0.20;0.00;48;-125;-8776
11034;-0.01;0.98;0.20;0.00;50;-126;-8771
11050;-0.01;0.98;0.20;0.00;54;-126;-8775
11068;-0.01;0.98;0.20;0.00;58;-125;-8771
11086;-0.01;0.98;0.20;0.00;53;-127;-8774
11104;-0.01;0.98;0.20;0.00;48;-127;-8771
11120;-0.01;0.98;0.20;0.00;45;-125;-8775
11137;-0.01;0.98;0.20;0.00;50;-125;-8769
11160;-0.01;0.98;0.20;0.00;55;-128;-8772
11176;-0.01;0.98;0.20;0.00;56;-128;-8768
11193;-0.01;0.98;0.20;0.00;56;-130;-8766
11211;-0.01;0.98;0.20;0.00;56;-128;-8770
11230;-0.01;0.98;0.20;0.00;57;-131;-8771
11246;-0.01;0.98;0.20;0.00;53;-131;-8768
11262;-0.01;0.98;0.20;0.00;49;-130;-8764
11281;-0.01;0.98;0.20;0.00;48;-127;-8766
11299;-0.01;0.98;0.20;0.00;51;-128;-8776
11317;-0.01;0.98;0.20;0.00;56;-132;-8773
11334;-0.01;0.98;0.20;0.00;51;-133;-8772
11363;-0.01;0.98;0.20;0.00;52;-133;-8778
11383;-0.01;0.98;0.20;0.00;53;-132;-8779
11400;-0.01;0.98;0.20;0.00;51;-131;-8777
11417;-0.01;0.98;0.20;0.00;51;-129;-8773
11435;-0.01;0.98;0.20;0.00;53;-130;-8772
11459;-0.01;0.98;0.20;0.00;52;-128;-8760
12478;-0.01;0.98;0.20;0.00;49;-129;-8761
12495;-0.01;0.98;0.20;0.00;53;-127;-8756
12515;-0.01;0.98;0.20;0.00;53;-126;-8757
12532;-0.01;0.98;0.20;0.00;54;-129;-8761
12547;-0.01;0.98;0.20;0.00;53;-129;-8761
12566;-0.01;0.98;0.20;0.00;52;-132;-8762
12584;-0.01;0.98;0.20;0.00;53;-135;-8763
12605;-0.01;0.98;0.20;0.00;50;-131;-8765
12622;-0.01;0.98;0.20;0.00;49;-129;-8762
12640;-0.01;0.98;0.20;0.00;46;-130;-8761
12657;-0.01;0.98;0.20;0.00;47;-125;-8759
12674;-0.01;0.98;0.20;0.00;45;-125;-8761
12692;-0.01;0.98;0.20;0.00;44;-124;-8763
12709;-0.01;0.98;0.20;0.00;48;-126;-8769
12727;-0.01;0.98;0.20;0.00;52;-124;-8772
12744;-0.01;0.98;0.20;0.00;50;-124;-8774
